account_id,bvn,bank_code,bank_name,masked_account_number,account_type,currency,opened_date,status
ACC_0072875,20000072874,POLARIS,Polaris Bank,42****0505,Savings,NGN,2020-07-17,Active
ACC_0072876,20000072875,STANBIC,Stanbic IBTC,26****1686,Wallet,NGN,2016-02-16,Active
ACC_0072877,20000072876,POLARIS,Polaris Bank,14****6879,Savings,NGN,2018-06-24,Dormant
ACC_0072878,20000072877,STANBIC,Stanbic IBTC,00****8482,Savings,NGN,2016-11-27,Active
ACC_0072879,20000072878,STANBIC,Stanbic IBTC,91****8141,Current,NGN,2019-11-18,Active
ACC_0072880,20000072879,FIDELITY,Fidelity Bank,12****9622,Savings,NGN,2024-03-01,Active
ACC_0072881,20000072880,FIDELITY,Fidelity Bank,96****0711,Savings,NGN,2020-07-08,Active
ACC_0072882,20000072881,UBA,United Bank for Africa,30****4972,Savings,NGN,2023-01-11,Active
ACC_0072883,20000072882,STANBIC,Stanbic IBTC,11****2313,Wallet,NGN,2025-04-19,Active
ACC_0072884,20000072883,UBA,United Bank for Africa,87****0387,Savings,NGN,2018-11-02,Active
ACC_0072885,20000072884,GTB,Guaranty Trust Bank,60****3444,Savings,NGN,2025-12-25,Active
ACC_0072886,20000072885,FIDELITY,Fidelity Bank,88****5789,Savings,NGN,2018-03-31,Active
ACC_0072887,20000072886,STANBIC,Stanbic IBTC,08****7821,Savings,NGN,2021-08-12,Active
ACC_0072888,20000072887,POLARIS,Polaris Bank,34****6865,Savings,NGN,2020-09-08,Active
ACC_0072889,20000072888,POLARIS,Polaris Bank,19****0939,Savings,NGN,2020-05-02,Active
ACC_0072890,20000072889,STANBIC,Stanbic IBTC,90****3466,Wallet,NGN,2020-04-11,Active
ACC_0072891,20000072890,ECOBANK,Ecobank,92****9313,Wallet,NGN,2018-12-07,Active
ACC_0072892,20000072891,ZENITH,Zenith Bank,53****3647,Current,NGN,2024-07-20,Active
ACC_0072893,20000072892,UBA,United Bank for Africa,52****5725,Savings,NGN,2020-04-29,Active
ACC_0072894,20000072893,FBN,First Bank of Nigeria,88****9405,Savings,NGN,2020-11-07,Active
ACC_0072895,20000072894,WEMA,Wema Bank,95****9684,Current,NGN,2025-10-17,Active
ACC_0072896,20000072895,ECOBANK,Ecobank,96****4564,Current,NGN,2019-06-14,Active
ACC_0072897,20000072896,GTB,Guaranty Trust Bank,70****8699,Savings,NGN,2016-12-22,Active
ACC_0072898,20000072897,STANBIC,Stanbic IBTC,71****8181,Current,NGN,2018-11-28,Dormant
ACC_0072899,20000072898,ZENITH,Zenith Bank,03****1645,Wallet,NGN,2020-07-30,Active
ACC_0072900,20000072899,POLARIS,Polaris Bank,79****7463,Current,NGN,2022-11-10,Active
ACC_0072901,20000072900,STANBIC,Stanbic IBTC,28****7161,Savings,NGN,2021-03-28,Active
ACC_0072902,20000072901,WEMA,Wema Bank,64****0959,Current,NGN,2023-04-29,Active
ACC_0072903,20000072902,FBN,First Bank of Nigeria,78****5140,Current,NGN,2017-10-12,Active
ACC_0072904,20000072903,POLARIS,Polaris Bank,95****7554,Savings,NGN,2024-10-01,Active
ACC_0072905,20000072904,GTB,Guaranty Trust Bank,63****3132,Savings,NGN,2018-06-19,Active
ACC_0072906,20000072905,ACCESS,Access Bank,15****5210,Savings,NGN,2018-01-06,Active
ACC_0072907,20000072906,WEMA,Wema Bank,64****7591,Current,NGN,2022-07-27,Active
ACC_0072908,20000072907,FBN,First Bank of Nigeria,74****0297,Wallet,NGN,2020-05-09,Active
ACC_0072909,20000072908,ACCESS,Access Bank,68****0712,Savings,NGN,2025-11-13,Active
ACC_0072910,20000072909,GTB,Guaranty Trust Bank,79****3814,Savings,NGN,2019-07-25,Active
ACC_0072911,20000072910,WEMA,Wema Bank,15****5961,Wallet,NGN,2025-09-04,Active
ACC_0072912,20000072911,STANBIC,Stanbic IBTC,50****3969,Current,NGN,2019-11-27,Active
ACC_0072913,20000072912,STANBIC,Stanbic IBTC,45****4648,Savings,NGN,2023-02-03,Active
ACC_0072914,20000072913,UBA,United Bank for Africa,72****7722,Current,NGN,2018-07-24,Active
ACC_0072915,20000072914,FIDELITY,Fidelity Bank,13****3535,Savings,NGN,2016-08-29,Active
ACC_0072916,20000072915,ZENITH,Zenith Bank,80****8230,Current,NGN,2025-01-28,Active
ACC_0072917,20000072916,ECOBANK,Ecobank,48****5185,Wallet,NGN,2017-02-23,Closed
ACC_0072918,20000072917,ECOBANK,Ecobank,56****9682,Savings,NGN,2018-08-25,Active
ACC_0072919,20000072918,WEMA,Wema Bank,29****8827,Savings,NGN,2021-11-04,Active
ACC_0072920,20000072919,UBA,United Bank for Africa,28****0517,Current,NGN,2025-03-13,Active
ACC_0072921,20000072920,FIDELITY,Fidelity Bank,63****6289,Savings,NGN,2025-09-03,Active
ACC_0072922,20000072921,STANBIC,Stanbic IBTC,88****6545,Savings,NGN,2021-12-28,Active
ACC_0072923,20000072922,STANBIC,Stanbic IBTC,82****6828,Savings,NGN,2020-12-18,Active
ACC_0072924,20000072923,FIDELITY,Fidelity Bank,97****5825,Savings,NGN,2018-10-26,Active
ACC_0072925,20000072924,GTB,Guaranty Trust Bank,97****9045,Current,NGN,2023-11-22,Active
ACC_0072926,20000072925,GTB,Guaranty Trust Bank,77****5458,Savings,NGN,2025-05-23,Active
ACC_0072927,20000072926,ACCESS,Access Bank,85****3051,Current,NGN,2020-01-26,Active
ACC_0072928,20000072927,ECOBANK,Ecobank,57****1527,Savings,NGN,2023-09-12,Active
ACC_0072929,20000072928,ECOBANK,Ecobank,38****0574,Savings,NGN,2016-09-11,Dormant
ACC_0072930,20000072929,GTB,Guaranty Trust Bank,16****2824,Savings,NGN,2020-12-21,Active
ACC_0072931,20000072930,ZENITH,Zenith Bank,99****0568,Current,NGN,2018-07-10,Active
ACC_0072932,20000072931,ECOBANK,Ecobank,51****4140,Savings,NGN,2016-11-22,Active
ACC_0072933,20000072932,GTB,Guaranty Trust Bank,57****8298,Savings,NGN,2021-05-14,Active
ACC_0072934,20000072933,STANBIC,Stanbic IBTC,26****8130,Savings,NGN,2016-11-25,Dormant
ACC_0072935,20000072934,ECOBANK,Ecobank,78****5203,Savings,NGN,2023-03-21,Active
ACC_0072936,20000072935,ACCESS,Access Bank,38****9926,Savings,NGN,2023-08-21,Active
ACC_0072937,20000072936,FIDELITY,Fidelity Bank,22****0157,Current,NGN,2020-05-03,Active
ACC_0072938,20000072937,ACCESS,Access Bank,49****7840,Current,NGN,2018-12-31,Active
ACC_0072939,20000072938,POLARIS,Polaris Bank,81****6744,Savings,NGN,2017-01-22,Active
ACC_0072940,20000072939,ACCESS,Access Bank,51****4890,Wallet,NGN,2024-08-13,Active
ACC_0072941,20000072940,WEMA,Wema Bank,52****1083,Current,NGN,2023-08-18,Active
ACC_0072942,20000072941,STANBIC,Stanbic IBTC,62****0669,Savings,NGN,2017-01-03,Active
ACC_0072943,20000072942,UBA,United Bank for Africa,88****5726,Current,NGN,2018-11-13,Active
ACC_0072944,20000072943,FIDELITY,Fidelity Bank,88****2340,Savings,NGN,2024-05-20,Active
ACC_0072945,20000072944,ECOBANK,Ecobank,75****2463,Current,NGN,2021-01-30,Active
ACC_0072946,20000072945,ACCESS,Access Bank,32****4262,Savings,NGN,2019-03-19,Active
ACC_0072947,20000072946,ACCESS,Access Bank,50****2403,Wallet,NGN,2025-11-18,Active
ACC_0072948,20000072947,FIDELITY,Fidelity Bank,73****2895,Wallet,NGN,2018-02-06,Active
ACC_0072949,20000072948,WEMA,Wema Bank,67****8613,Savings,NGN,2019-01-06,Active
ACC_0072950,20000072949,FIDELITY,Fidelity Bank,76****0498,Savings,NGN,2021-09-06,Active
ACC_0072951,20000072950,FIDELITY,Fidelity Bank,94****3515,Savings,NGN,2020-12-10,Active
ACC_0072952,20000072951,STANBIC,Stanbic IBTC,94****4116,Wallet,NGN,2019-08-27,Active
ACC_0072953,20000072952,GTB,Guaranty Trust Bank,65****5405,Savings,NGN,2022-05-07,Active
ACC_0072954,20000072953,FBN,First Bank of Nigeria,14****5469,Current,NGN,2016-10-10,Active
ACC_0072955,20000072954,STANBIC,Stanbic IBTC,49****5618,Savings,NGN,2021-07-07,Active
ACC_0072956,20000072955,ACCESS,Access Bank,39****3699,Current,NGN,2016-09-04,Active
ACC_0072957,20000072956,ECOBANK,Ecobank,63****2419,Savings,NGN,2021-12-01,Active
ACC_0072958,20000072957,FBN,First Bank of Nigeria,79****5768,Savings,NGN,2017-04-03,Active
ACC_0072959,20000072958,POLARIS,Polaris Bank,82****8013,Savings,NGN,2016-02-03,Dormant
ACC_0072960,20000072959,ACCESS,Access Bank,14****5589,Savings,NGN,2016-04-27,Active
ACC_0072961,20000072960,WEMA,Wema Bank,02****1815,Savings,NGN,2017-11-05,Active
ACC_0072962,20000072961,WEMA,Wema Bank,76****0683,Wallet,NGN,2024-07-19,Dormant
ACC_0072963,20000072962,STANBIC,Stanbic IBTC,06****8588,Savings,NGN,2020-07-08,Active
ACC_0072964,20000072963,FIDELITY,Fidelity Bank,72****7962,Savings,NGN,2018-04-21,Active
ACC_0072965,20000072964,ECOBANK,Ecobank,74****7796,Savings,NGN,2020-09-04,Active
ACC_0072966,20000072965,STANBIC,Stanbic IBTC,76****9910,Savings,NGN,2016-09-02,Dormant
ACC_0072967,20000072966,STANBIC,Stanbic IBTC,15****8918,Savings,NGN,2019-12-24,Active
ACC_0072968,20000072967,UBA,United Bank for Africa,46****8865,Current,NGN,2023-11-03,Active
ACC_0072969,20000072968,GTB,Guaranty Trust Bank,93****5921,Savings,NGN,2020-12-30,Active
ACC_0072970,20000072969,STANBIC,Stanbic IBTC,16****6235,Wallet,NGN,2024-01-08,Active
ACC_0072971,20000072970,FIDELITY,Fidelity Bank,06****8661,Savings,NGN,2023-10-25,Dormant
ACC_0072972,20000072971,UBA,United Bank for Africa,76****8526,Savings,NGN,2022-04-06,Active
ACC_0072973,20000072972,FIDELITY,Fidelity Bank,82****2209,Savings,NGN,2020-01-01,Active
ACC_0072974,20000072973,UBA,United Bank for Africa,88****2948,Savings,NGN,2020-04-25,Closed
ACC_0072975,20000072974,ECOBANK,Ecobank,35****8429,Savings,NGN,2025-01-22,Active
ACC_0072976,20000072975,GTB,Guaranty Trust Bank,57****9775,Savings,NGN,2025-07-29,Active
ACC_0072977,20000072976,FIDELITY,Fidelity Bank,58****1445,Current,NGN,2023-12-21,Active
ACC_0072978,20000072977,UBA,United Bank for Africa,61****0153,Savings,NGN,2020-11-28,Active
ACC_0072979,20000072978,FBN,First Bank of Nigeria,65****8435,Wallet,NGN,2024-01-16,Active
ACC_0072980,20000072979,ECOBANK,Ecobank,01****8843,Savings,NGN,2024-06-05,Dormant
ACC_0072981,20000072980,FBN,First Bank of Nigeria,62****6959,Current,NGN,2021-11-26,Active
ACC_0072982,20000072981,ZENITH,Zenith Bank,66****1981,Savings,NGN,2025-06-19,Active
ACC_0072983,20000072982,GTB,Guaranty Trust Bank,53****8511,Wallet,NGN,2024-09-23,Active
ACC_0072984,20000072983,FBN,First Bank of Nigeria,83****4571,Current,NGN,2025-01-28,Active
ACC_0072985,20000072984,FBN,First Bank of Nigeria,25****3677,Current,NGN,2018-02-27,Active
ACC_0072986,20000072985,POLARIS,Polaris Bank,80****1692,Current,NGN,2020-05-20,Active
ACC_0072987,20000072986,GTB,Guaranty Trust Bank,28****5173,Savings,NGN,2018-12-18,Active
ACC_0072988,20000072987,POLARIS,Polaris Bank,18****1597,Savings,NGN,2025-01-01,Active
ACC_0072989,20000072988,WEMA,Wema Bank,30****3124,Savings,NGN,2022-09-13,Active
ACC_0072990,20000072989,WEMA,Wema Bank,40****0910,Savings,NGN,2023-04-25,Active
ACC_0072991,20000072990,WEMA,Wema Bank,21****4952,Savings,NGN,2021-01-10,Active
ACC_0072992,20000072991,FBN,First Bank of Nigeria,01****4633,Savings,NGN,2024-08-20,Dormant
ACC_0072993,20000072992,UBA,United Bank for Africa,26****5181,Savings,NGN,2016-11-21,Active
ACC_0072994,20000072993,GTB,Guaranty Trust Bank,31****0331,Savings,NGN,2021-02-27,Active
ACC_0072995,20000072994,WEMA,Wema Bank,28****6787,Savings,NGN,2024-04-29,Closed
ACC_0072996,20000072995,FBN,First Bank of Nigeria,53****8211,Savings,NGN,2023-07-25,Dormant
ACC_0072997,20000072996,ACCESS,Access Bank,93****5199,Savings,NGN,2019-03-30,Active
ACC_0072998,20000072997,POLARIS,Polaris Bank,09****0112,Savings,NGN,2023-08-13,Dormant
ACC_0072999,20000072998,ECOBANK,Ecobank,21****1218,Wallet,NGN,2024-03-12,Active
ACC_0073000,20000072999,GTB,Guaranty Trust Bank,78****9650,Savings,NGN,2021-07-21,Active
ACC_0073001,20000073000,ACCESS,Access Bank,38****7889,Savings,NGN,2024-05-26,Active
ACC_0073002,20000073001,FBN,First Bank of Nigeria,39****1054,Savings,NGN,2021-04-12,Active
ACC_0073003,20000073002,ZENITH,Zenith Bank,41****0951,Savings,NGN,2025-05-10,Active
ACC_0073004,20000073003,ACCESS,Access Bank,12****4583,Savings,NGN,2016-08-30,Active
ACC_0073005,20000073004,POLARIS,Polaris Bank,69****3790,Current,NGN,2016-01-06,Dormant
ACC_0073006,20000073005,UBA,United Bank for Africa,38****9433,Savings,NGN,2021-09-11,Active
ACC_0073007,20000073006,FIDELITY,Fidelity Bank,64****0506,Savings,NGN,2019-03-17,Active
ACC_0073008,20000073007,ECOBANK,Ecobank,57****0651,Wallet,NGN,2025-01-08,Active
ACC_0073009,20000073008,ACCESS,Access Bank,57****9025,Savings,NGN,2024-05-08,Active
ACC_0073010,20000073009,ACCESS,Access Bank,39****4032,Savings,NGN,2017-05-18,Active
ACC_0073011,20000073010,POLARIS,Polaris Bank,77****0036,Savings,NGN,2019-01-11,Active
ACC_0073012,20000073011,ZENITH,Zenith Bank,03****7593,Savings,NGN,2018-09-09,Active
ACC_0073013,20000073012,WEMA,Wema Bank,58****2024,Savings,NGN,2023-04-20,Active
ACC_0073014,20000073013,FIDELITY,Fidelity Bank,16****3249,Wallet,NGN,2021-01-26,Active
ACC_0073015,20000073014,ECOBANK,Ecobank,80****2569,Current,NGN,2020-05-29,Active
ACC_0073016,20000073015,ACCESS,Access Bank,77****4583,Savings,NGN,2021-07-23,Active
ACC_0073017,20000073016,POLARIS,Polaris Bank,94****0126,Savings,NGN,2017-08-19,Active
ACC_0073018,20000073017,UBA,United Bank for Africa,43****9657,Savings,NGN,2020-11-28,Active
ACC_0073019,20000073018,FBN,First Bank of Nigeria,04****7674,Savings,NGN,2020-01-07,Active
ACC_0073020,20000073019,STANBIC,Stanbic IBTC,57****2310,Wallet,NGN,2024-08-18,Active
ACC_0073021,20000073020,WEMA,Wema Bank,67****3251,Savings,NGN,2020-05-07,Active
ACC_0073022,20000073021,FBN,First Bank of Nigeria,15****1567,Savings,NGN,2019-03-27,Active
ACC_0073023,20000073022,POLARIS,Polaris Bank,71****0601,Savings,NGN,2020-10-26,Active
ACC_0073024,20000073023,ECOBANK,Ecobank,83****5543,Current,NGN,2020-02-22,Active
ACC_0073025,20000073024,POLARIS,Polaris Bank,88****0307,Savings,NGN,2016-05-29,Active
ACC_0073026,20000073025,ZENITH,Zenith Bank,42****1015,Savings,NGN,2025-02-04,Active
ACC_0073027,20000073026,UBA,United Bank for Africa,76****7642,Current,NGN,2025-12-12,Active
ACC_0073028,20000073027,POLARIS,Polaris Bank,81****8242,Wallet,NGN,2018-11-15,Active
ACC_0073029,20000073028,ECOBANK,Ecobank,40****2859,Savings,NGN,2022-06-06,Dormant
ACC_0073030,20000073029,ZENITH,Zenith Bank,11****6823,Current,NGN,2018-06-26,Active
ACC_0073031,20000073030,FIDELITY,Fidelity Bank,30****4215,Savings,NGN,2020-05-04,Active
ACC_0073032,20000073031,GTB,Guaranty Trust Bank,67****0189,Savings,NGN,2016-09-09,Active
ACC_0073033,20000073032,FBN,First Bank of Nigeria,52****1481,Savings,NGN,2022-06-13,Active
ACC_0073034,20000073033,ACCESS,Access Bank,74****4864,Savings,NGN,2018-07-31,Active
ACC_0073035,20000073034,WEMA,Wema Bank,32****3133,Savings,NGN,2023-04-28,Active
ACC_0073036,20000073035,WEMA,Wema Bank,42****1515,Savings,NGN,2016-02-18,Dormant
ACC_0073037,20000073036,WEMA,Wema Bank,88****1603,Current,NGN,2022-08-29,Active
ACC_0073038,20000073037,UBA,United Bank for Africa,40****5650,Savings,NGN,2019-12-07,Dormant
ACC_0073039,20000073038,UBA,United Bank for Africa,50****2230,Savings,NGN,2023-12-25,Dormant
ACC_0073040,20000073039,WEMA,Wema Bank,82****2161,Savings,NGN,2022-11-24,Active
ACC_0073041,20000073040,ACCESS,Access Bank,07****2104,Savings,NGN,2022-10-07,Active
ACC_0073042,20000073041,STANBIC,Stanbic IBTC,08****7834,Savings,NGN,2023-07-24,Active
ACC_0073043,20000073042,FBN,First Bank of Nigeria,15****4047,Savings,NGN,2022-12-16,Active
ACC_0073044,20000073043,GTB,Guaranty Trust Bank,28****5644,Current,NGN,2022-02-20,Active
ACC_0073045,20000073044,FIDELITY,Fidelity Bank,15****6973,Savings,NGN,2021-12-30,Active
ACC_0073046,20000073045,UBA,United Bank for Africa,15****6307,Savings,NGN,2017-09-30,Active
ACC_0073047,20000073046,GTB,Guaranty Trust Bank,97****9738,Savings,NGN,2019-09-15,Active
ACC_0073048,20000073047,ECOBANK,Ecobank,53****5751,Savings,NGN,2019-12-01,Active
ACC_0073049,20000073048,UBA,United Bank for Africa,20****1169,Current,NGN,2022-12-28,Active
ACC_0073050,20000073049,WEMA,Wema Bank,95****3493,Current,NGN,2023-11-25,Active
ACC_0073051,20000073050,ZENITH,Zenith Bank,62****2886,Current,NGN,2021-06-11,Active
ACC_0073052,20000073051,ECOBANK,Ecobank,28****0936,Wallet,NGN,2016-09-30,Active
ACC_0073053,20000073052,FIDELITY,Fidelity Bank,31****0679,Wallet,NGN,2019-08-02,Active
ACC_0073054,20000073053,POLARIS,Polaris Bank,92****0060,Savings,NGN,2018-04-10,Active
ACC_0073055,20000073054,FIDELITY,Fidelity Bank,11****2382,Current,NGN,2017-04-01,Active
ACC_0073056,20000073055,STANBIC,Stanbic IBTC,41****8359,Savings,NGN,2016-10-20,Active
ACC_0073057,20000073056,POLARIS,Polaris Bank,06****5269,Savings,NGN,2017-06-01,Dormant
ACC_0073058,20000073057,FIDELITY,Fidelity Bank,66****2637,Wallet,NGN,2018-07-07,Active
ACC_0073059,20000073058,UBA,United Bank for Africa,22****2958,Wallet,NGN,2019-04-02,Active
ACC_0073060,20000073059,POLARIS,Polaris Bank,87****4284,Savings,NGN,2023-05-05,Active
ACC_0073061,20000073060,GTB,Guaranty Trust Bank,81****3981,Wallet,NGN,2020-07-20,Active
ACC_0073062,20000073061,FIDELITY,Fidelity Bank,95****6756,Savings,NGN,2016-01-06,Active
ACC_0073063,20000073062,ACCESS,Access Bank,24****2174,Current,NGN,2017-02-10,Active
ACC_0073064,20000073063,ECOBANK,Ecobank,44****3031,Savings,NGN,2025-09-25,Active
ACC_0073065,20000073064,FIDELITY,Fidelity Bank,78****5125,Current,NGN,2019-05-24,Active
ACC_0073066,20000073065,ECOBANK,Ecobank,44****9790,Savings,NGN,2020-05-04,Active
ACC_0073067,20000073066,STANBIC,Stanbic IBTC,24****0631,Savings,NGN,2017-06-28,Active
ACC_0073068,20000073067,ACCESS,Access Bank,27****6171,Savings,NGN,2019-03-11,Active
ACC_0073069,20000073068,ZENITH,Zenith Bank,10****0862,Savings,NGN,2025-12-11,Active
ACC_0073070,20000073069,ECOBANK,Ecobank,11****2984,Savings,NGN,2016-01-26,Active
ACC_0073071,20000073070,ECOBANK,Ecobank,02****0428,Current,NGN,2017-11-15,Active
ACC_0073072,20000073071,STANBIC,Stanbic IBTC,09****8818,Wallet,NGN,2021-12-29,Dormant
ACC_0073073,20000073072,WEMA,Wema Bank,98****6107,Savings,NGN,2018-07-30,Active
ACC_0073074,20000073073,ZENITH,Zenith Bank,72****2539,Savings,NGN,2019-07-13,Active
ACC_0073075,20000073074,ACCESS,Access Bank,12****7980,Current,NGN,2023-12-17,Active
ACC_0073076,20000073075,GTB,Guaranty Trust Bank,76****9981,Savings,NGN,2025-12-06,Active
ACC_0073077,20000073076,ZENITH,Zenith Bank,04****5968,Savings,NGN,2021-03-14,Active
ACC_0073078,20000073077,FBN,First Bank of Nigeria,67****4128,Savings,NGN,2023-12-14,Active
ACC_0073079,20000073078,UBA,United Bank for Africa,69****7729,Current,NGN,2021-10-11,Dormant
ACC_0073080,20000073079,WEMA,Wema Bank,54****9826,Savings,NGN,2020-01-09,Active
ACC_0073081,20000073080,POLARIS,Polaris Bank,97****1260,Savings,NGN,2022-07-24,Dormant
ACC_0073082,20000073081,ACCESS,Access Bank,73****5430,Savings,NGN,2023-08-16,Active
ACC_0073083,20000073082,ACCESS,Access Bank,52****2564,Savings,NGN,2024-10-25,Active
ACC_0073084,20000073083,POLARIS,Polaris Bank,43****2185,Savings,NGN,2022-04-22,Active
ACC_0073085,20000073084,ACCESS,Access Bank,58****8741,Savings,NGN,2018-06-07,Active
ACC_0073086,20000073085,FBN,First Bank of Nigeria,13****5116,Current,NGN,2016-01-31,Active
ACC_0073087,20000073086,WEMA,Wema Bank,37****2497,Savings,NGN,2023-07-19,Dormant
ACC_0073088,20000073087,WEMA,Wema Bank,90****3559,Current,NGN,2016-09-04,Active
ACC_0073089,20000073088,FBN,First Bank of Nigeria,08****4279,Savings,NGN,2025-09-12,Dormant
ACC_0073090,20000073089,UBA,United Bank for Africa,56****8094,Current,NGN,2025-07-30,Active
ACC_0073091,20000073090,ZENITH,Zenith Bank,96****3765,Savings,NGN,2018-07-11,Active
ACC_0073092,20000073091,UBA,United Bank for Africa,49****7896,Savings,NGN,2017-11-04,Active
ACC_0073093,20000073092,GTB,Guaranty Trust Bank,61****9929,Savings,NGN,2023-08-07,Active
ACC_0073094,20000073093,ZENITH,Zenith Bank,31****6392,Savings,NGN,2020-08-09,Active
ACC_0073095,20000073094,WEMA,Wema Bank,59****1072,Savings,NGN,2019-03-10,Active
ACC_0073096,20000073095,FBN,First Bank of Nigeria,37****5111,Savings,NGN,2021-08-09,Active
ACC_0073097,20000073096,ZENITH,Zenith Bank,93****2677,Current,NGN,2023-10-31,Active
ACC_0073098,20000073097,POLARIS,Polaris Bank,26****2001,Savings,NGN,2016-07-09,Active
ACC_0073099,20000073098,ECOBANK,Ecobank,15****1109,Current,NGN,2021-09-14,Active
ACC_0073100,20000073099,ZENITH,Zenith Bank,70****8938,Savings,NGN,2021-12-23,Active
ACC_0073101,20000073100,GTB,Guaranty Trust Bank,28****4956,Savings,NGN,2017-04-18,Active
ACC_0073102,20000073101,POLARIS,Polaris Bank,30****2509,Current,NGN,2021-02-14,Active
ACC_0073103,20000073102,ACCESS,Access Bank,48****1538,Savings,NGN,2024-01-24,Active
ACC_0073104,20000073103,FIDELITY,Fidelity Bank,91****2783,Savings,NGN,2020-06-26,Active
ACC_0073105,20000073104,UBA,United Bank for Africa,20****0144,Savings,NGN,2022-06-03,Active
ACC_0073106,20000073105,UBA,United Bank for Africa,22****4956,Savings,NGN,2025-01-26,Active
ACC_0073107,20000073106,FIDELITY,Fidelity Bank,11****9219,Wallet,NGN,2023-08-07,Active
ACC_0073108,20000073107,FBN,First Bank of Nigeria,76****6895,Savings,NGN,2019-08-27,Active
ACC_0073109,20000073108,GTB,Guaranty Trust Bank,29****1568,Savings,NGN,2020-09-10,Active
ACC_0073110,20000073109,FBN,First Bank of Nigeria,12****7032,Savings,NGN,2023-09-20,Active
ACC_0073111,20000073110,WEMA,Wema Bank,43****7204,Savings,NGN,2022-08-31,Active
ACC_0073112,20000073111,POLARIS,Polaris Bank,51****1896,Wallet,NGN,2017-07-09,Active
ACC_0073113,20000073112,ECOBANK,Ecobank,62****8888,Wallet,NGN,2019-06-28,Active
ACC_0073114,20000073113,FIDELITY,Fidelity Bank,11****9246,Savings,NGN,2019-01-07,Dormant
ACC_0073115,20000073114,STANBIC,Stanbic IBTC,72****3029,Savings,NGN,2023-03-14,Active
ACC_0073116,20000073115,GTB,Guaranty Trust Bank,83****7075,Savings,NGN,2021-01-04,Active
ACC_0073117,20000073116,FIDELITY,Fidelity Bank,67****4387,Savings,NGN,2018-08-10,Active
ACC_0073118,20000073117,WEMA,Wema Bank,81****6086,Savings,NGN,2025-08-13,Dormant
ACC_0073119,20000073118,ECOBANK,Ecobank,99****1965,Savings,NGN,2020-08-21,Closed
ACC_0073120,20000073119,FIDELITY,Fidelity Bank,62****4405,Current,NGN,2025-03-14,Active
ACC_0073121,20000073120,STANBIC,Stanbic IBTC,43****3676,Savings,NGN,2016-03-09,Active
ACC_0073122,20000073121,ECOBANK,Ecobank,72****7773,Savings,NGN,2024-01-23,Active
ACC_0073123,20000073122,ECOBANK,Ecobank,58****6419,Current,NGN,2017-12-16,Active
ACC_0073124,20000073123,WEMA,Wema Bank,61****2867,Current,NGN,2018-07-28,Active
ACC_0073125,20000073124,UBA,United Bank for Africa,82****3310,Wallet,NGN,2022-03-14,Active
ACC_0073126,20000073125,FIDELITY,Fidelity Bank,72****1824,Savings,NGN,2019-01-14,Active
ACC_0073127,20000073126,ACCESS,Access Bank,65****9127,Wallet,NGN,2017-02-02,Active
ACC_0073128,20000073127,FBN,First Bank of Nigeria,98****7988,Savings,NGN,2016-10-22,Active
ACC_0073129,20000073128,WEMA,Wema Bank,13****1091,Savings,NGN,2021-05-20,Active
ACC_0073130,20000073129,WEMA,Wema Bank,75****6760,Savings,NGN,2017-01-25,Active
ACC_0073131,20000073130,WEMA,Wema Bank,24****0256,Savings,NGN,2021-05-04,Active
ACC_0073132,20000073131,WEMA,Wema Bank,06****4114,Savings,NGN,2017-06-29,Dormant
ACC_0073133,20000073132,ECOBANK,Ecobank,07****9560,Current,NGN,2021-09-29,Active
ACC_0073134,20000073133,ZENITH,Zenith Bank,66****5636,Current,NGN,2018-06-03,Active
ACC_0073135,20000073134,ECOBANK,Ecobank,34****5092,Savings,NGN,2022-06-29,Active
ACC_0073136,20000073135,ZENITH,Zenith Bank,96****8369,Savings,NGN,2019-08-29,Active
ACC_0073137,20000073136,FBN,First Bank of Nigeria,35****5433,Savings,NGN,2023-06-23,Active
ACC_0073138,20000073137,ACCESS,Access Bank,53****6347,Wallet,NGN,2018-02-17,Active
ACC_0073139,20000073138,GTB,Guaranty Trust Bank,33****3546,Wallet,NGN,2018-11-03,Active
ACC_0073140,20000073139,ACCESS,Access Bank,74****3328,Savings,NGN,2017-09-11,Active
ACC_0073141,20000073140,ZENITH,Zenith Bank,89****1419,Current,NGN,2018-12-21,Active
ACC_0073142,20000073141,POLARIS,Polaris Bank,68****9967,Wallet,NGN,2024-03-11,Active
ACC_0073143,20000073142,FBN,First Bank of Nigeria,21****6596,Savings,NGN,2022-04-24,Active
ACC_0073144,20000073143,ACCESS,Access Bank,39****7010,Wallet,NGN,2021-04-14,Active
ACC_0073145,20000073144,ACCESS,Access Bank,21****3457,Savings,NGN,2017-09-19,Active
ACC_0073146,20000073145,FIDELITY,Fidelity Bank,64****0466,Savings,NGN,2020-05-17,Active
ACC_0073147,20000073146,GTB,Guaranty Trust Bank,91****5632,Current,NGN,2022-09-23,Active
ACC_0073148,20000073147,ACCESS,Access Bank,74****2374,Current,NGN,2017-06-12,Active
ACC_0073149,20000073148,ACCESS,Access Bank,54****6769,Savings,NGN,2024-12-24,Active
ACC_0073150,20000073149,ECOBANK,Ecobank,95****0821,Savings,NGN,2023-06-01,Dormant
ACC_0073151,20000073150,GTB,Guaranty Trust Bank,88****8691,Savings,NGN,2018-02-15,Active
ACC_0073152,20000073151,ACCESS,Access Bank,05****0011,Savings,NGN,2016-08-23,Active
