bvn,year_month,total_inflows,total_outflows,num_inflow_txns,num_outflow_txns,spending_ratio,net_cashflow,state_of_residence,top_spend_category,state_avg_spending_ratio
20000081264,2025-05,815002.0,0.0,1,0,0.0,815002.0,FCT,,0.0
20000081264,2025-11,0.0,302028.0,0,1,,-302028.0,FCT,Transport,0.0
20000081264,2026-01,0.0,136409.0,0,1,,-136409.0,FCT,Restaurant,0.0
20000081265,2025-05,0.0,132029.0,0,1,,-132029.0,Osun,Transfers,0.0
20000081265,2025-07,0.0,191711.0,0,1,,-191711.0,Osun,Debt,0.0
20000081265,2025-09,263675.0,0.0,1,0,0.0,263675.0,Osun,,0.0
20000081266,2025-06,0.0,903898.0,0,1,,-903898.0,Sokoto,Transfers,0.0
20000081266,2025-09,649735.0,0.0,1,0,0.0,649735.0,Sokoto,,0.0
20000081266,2025-12,0.0,300453.0,0,1,,-300453.0,Sokoto,Transfers,0.0
20000081267,2025-04,0.0,151249.0,0,1,,-151249.0,Nasarawa,Healthcare,0.0
20000081267,2025-06,581061.0,0.0,1,0,0.0,581061.0,Nasarawa,,0.0
20000081267,2025-08,0.0,286226.0,0,1,,-286226.0,Nasarawa,Debt,0.0
20000081268,2025-09,0.0,540980.0,0,1,,-540980.0,Benue,Restaurant,0.0
20000081268,2025-11,658142.0,0.0,1,0,0.0,658142.0,Benue,,0.0
20000081268,2026-01,0.0,79347.0,0,1,,-79347.0,Benue,Restaurant,0.0
20000081269,2025-06,734974.0,0.0,1,0,0.0,734974.0,Enugu,,0.0
20000081269,2025-10,0.0,281502.0,0,1,,-281502.0,Enugu,Transport,0.0
20000081269,2025-12,0.0,78937.0,0,1,,-78937.0,Enugu,Utilities,0.0
20000081270,2025-02,0.0,22593.0,0,1,,-22593.0,Ekiti,Transfers,0.0
20000081270,2025-11,227163.0,0.0,1,0,0.0,227163.0,Ekiti,,0.0
20000081270,2025-12,0.0,62282.0,0,1,,-62282.0,Ekiti,Healthcare,0.0
20000081271,2025-03,0.0,13127.0,0,1,,-13127.0,Yobe,Food,0.0
20000081271,2025-04,28123.0,0.0,1,0,0.0,28123.0,Yobe,,0.0
20000081271,2026-01,0.0,22605.0,0,1,,-22605.0,Yobe,Food,0.0
20000081272,2025-03,98591.0,0.0,1,0,0.0,98591.0,Taraba,,0.0
20000081272,2025-07,0.0,150227.0,0,1,,-150227.0,Taraba,Food,0.0
20000081272,2025-10,0.0,213845.0,0,1,,-213845.0,Taraba,Utilities,0.0
20000081273,2025-04,821650.0,0.0,1,0,0.0,821650.0,Kano,,0.0
20000081273,2025-10,0.0,202758.0,0,1,,-202758.0,Kano,Transfers,0.0
20000081273,2026-01,0.0,39159.0,0,1,,-39159.0,Kano,Housing,0.0
20000081274,2025-07,0.0,26314.0,0,1,,-26314.0,Kano,Food,0.0
20000081274,2025-09,0.0,40322.0,0,1,,-40322.0,Kano,Food,0.0
20000081274,2025-11,138079.0,0.0,1,0,0.0,138079.0,Kano,,0.0
20000081275,2025-03,0.0,103284.0,0,1,,-103284.0,Gombe,Education,0.0
20000081275,2025-09,0.0,18036.0,0,1,,-18036.0,Gombe,Restaurant,0.0
20000081275,2025-11,200331.0,0.0,1,0,0.0,200331.0,Gombe,,0.0
20000081276,2025-03,0.0,117616.0,0,1,,-117616.0,Akwa Ibom,Housing,0.0
20000081276,2025-10,0.0,334180.0,0,1,,-334180.0,Akwa Ibom,Clothing,0.0
20000081276,2026-01,991923.0,0.0,1,0,0.0,991923.0,Akwa Ibom,,0.0
20000081277,2025-08,981057.0,0.0,1,0,0.0,981057.0,Anambra,,0.0
20000081277,2025-11,0.0,166787.0,0,1,,-166787.0,Anambra,Food,0.0
20000081277,2025-12,0.0,140685.0,0,1,,-140685.0,Anambra,Education,0.0
20000081278,2025-08,244606.0,0.0,1,0,0.0,244606.0,FCT,,0.0
20000081278,2025-10,0.0,22484.0,0,1,,-22484.0,FCT,Transport,0.0
20000081278,2025-12,0.0,153253.0,0,1,,-153253.0,FCT,Housing,0.0
20000081279,2025-04,0.0,562872.0,0,1,,-562872.0,Ogun,Transport,0.0
20000081279,2025-05,0.0,331465.0,0,1,,-331465.0,Ogun,Housing,0.0
20000081279,2025-11,448362.0,0.0,1,0,0.0,448362.0,Ogun,,0.0
20000081280,2025-03,726660.0,0.0,1,0,0.0,726660.0,Ekiti,,0.0
20000081280,2025-04,0.0,86374.0,0,1,,-86374.0,Ekiti,Transport,0.0
20000081280,2025-11,0.0,206816.0,0,1,,-206816.0,Ekiti,Clothing,0.0
20000081281,2025-07,0.0,112461.0,0,1,,-112461.0,Akwa Ibom,Food,0.0
20000081281,2025-08,0.0,174730.0,0,1,,-174730.0,Akwa Ibom,Housing,0.0
20000081281,2025-12,977465.0,0.0,1,0,0.0,977465.0,Akwa Ibom,,0.0
20000081282,2025-04,0.0,148500.0,0,1,,-148500.0,Anambra,Restaurant,0.0
20000081282,2025-06,0.0,658574.0,0,1,,-658574.0,Anambra,Food,0.0
20000081282,2025-10,469284.0,0.0,1,0,0.0,469284.0,Anambra,,0.0
20000081283,2025-09,1482480.0,0.0,1,0,0.0,1482480.0,Enugu,,0.0
20000081283,2025-10,0.0,182144.0,0,1,,-182144.0,Enugu,Debt,0.0
20000081283,2025-12,0.0,135651.0,0,1,,-135651.0,Enugu,Food,0.0
20000081284,2025-07,0.0,77319.0,0,1,,-77319.0,Zamfara,Healthcare,0.0
20000081284,2025-10,0.0,193165.0,0,1,,-193165.0,Zamfara,Clothing,0.0
20000081284,2025-11,208286.0,0.0,1,0,0.0,208286.0,Zamfara,,0.0
20000081285,2025-02,30340.0,0.0,1,0,0.0,30340.0,Akwa Ibom,,0.0
20000081285,2025-04,0.0,41605.0,0,1,,-41605.0,Akwa Ibom,Healthcare,0.0
20000081285,2026-01,0.0,19267.0,0,1,,-19267.0,Akwa Ibom,Transport,0.0
20000081286,2025-02,0.0,45065.0,0,1,,-45065.0,Osun,Debt,0.0
20000081286,2025-06,87153.0,0.0,1,0,0.0,87153.0,Osun,,0.0
20000081286,2025-08,0.0,14412.0,0,1,,-14412.0,Osun,Healthcare,0.0
20000081287,2025-03,0.0,31572.0,0,1,,-31572.0,Jigawa,Housing,0.0
20000081287,2025-04,0.0,27990.0,0,1,,-27990.0,Jigawa,Transfers,0.0
20000081287,2025-07,83735.0,0.0,1,0,0.0,83735.0,Jigawa,,0.0
20000081288,2025-09,0.0,56377.0,0,1,,-56377.0,Jigawa,Utilities,0.0
20000081288,2025-11,0.0,24392.0,0,1,,-24392.0,Jigawa,Debt,0.0
20000081288,2025-12,46218.0,0.0,1,0,0.0,46218.0,Jigawa,,0.0
20000081289,2025-03,221156.0,0.0,1,0,0.0,221156.0,Abia,,0.0
20000081289,2025-06,0.0,41563.0,0,1,,-41563.0,Abia,Restaurant,0.0
20000081289,2026-01,0.0,28844.0,0,1,,-28844.0,Abia,Education,0.0
20000081290,2025-06,0.0,59850.0,0,1,,-59850.0,Kano,Insurance,0.0
20000081290,2025-08,0.0,25419.0,0,1,,-25419.0,Kano,Food,0.0
20000081290,2026-01,102494.0,0.0,1,0,0.0,102494.0,Kano,,0.0
20000081291,2025-03,85708.0,0.0,1,0,0.0,85708.0,Taraba,,0.0
20000081291,2025-06,0.0,9612.0,0,1,,-9612.0,Taraba,Clothing,0.0
20000081291,2025-09,0.0,17111.0,0,1,,-17111.0,Taraba,Clothing,0.0
20000081292,2025-02,899165.0,0.0,1,0,0.0,899165.0,Osun,,0.0
20000081292,2025-06,0.0,57835.0,0,1,,-57835.0,Osun,Utilities,0.0
20000081292,2025-11,0.0,170059.0,0,1,,-170059.0,Osun,Food,0.0
20000081293,2025-04,0.0,170586.0,0,1,,-170586.0,Zamfara,Entertainment,0.0
20000081293,2025-05,966516.0,0.0,1,0,0.0,966516.0,Zamfara,,0.0
20000081293,2025-11,0.0,339182.0,0,1,,-339182.0,Zamfara,Food,0.0
20000081294,2025-05,64476.0,0.0,1,0,0.0,64476.0,Zamfara,,0.0
20000081294,2025-08,0.0,23000.0,0,1,,-23000.0,Zamfara,Transfers,0.0
20000081294,2026-01,0.0,41398.0,0,1,,-41398.0,Zamfara,Food,0.0
20000081295,2025-04,285218.0,0.0,1,0,0.0,285218.0,Cross River,,0.0
20000081295,2025-06,0.0,71239.0,0,1,,-71239.0,Cross River,Transport,0.0
20000081295,2025-12,0.0,45894.0,0,1,,-45894.0,Cross River,Housing,0.0
20000081296,2025-03,0.0,70722.0,0,1,,-70722.0,Cross River,Utilities,0.0
20000081296,2025-04,0.0,80576.0,0,1,,-80576.0,Cross River,Transport,0.0
20000081296,2025-05,460125.0,0.0,1,0,0.0,460125.0,Cross River,,0.0
20000081297,2025-05,119513.0,0.0,1,0,0.0,119513.0,Enugu,,0.0
20000081297,2025-07,0.0,181175.0,0,1,,-181175.0,Enugu,Food,0.0
20000081297,2025-12,0.0,174532.0,0,1,,-174532.0,Enugu,Debt,0.0
20000081298,2025-02,0.0,114490.0,0,1,,-114490.0,Plateau,Clothing,0.0
20000081298,2025-05,503203.0,0.0,1,0,0.0,503203.0,Plateau,,0.0
20000081298,2025-09,0.0,218609.0,0,1,,-218609.0,Plateau,Housing,0.0
20000081299,2025-08,0.0,66554.0,0,1,,-66554.0,Kaduna,Debt,0.0
20000081299,2025-11,193017.0,0.0,1,0,0.0,193017.0,Kaduna,,0.0
20000081299,2026-01,0.0,44598.0,0,1,,-44598.0,Kaduna,Transport,0.0
20000081300,2025-06,0.0,23132.0,0,1,,-23132.0,Bayelsa,Transfers,0.0
20000081300,2025-09,42959.0,0.0,1,0,0.0,42959.0,Bayelsa,,0.0
20000081300,2025-11,0.0,13164.0,0,1,,-13164.0,Bayelsa,Clothing,0.0
20000081301,2025-05,0.0,144898.0,0,1,,-144898.0,Bayelsa,Housing,0.0
20000081301,2025-08,204401.0,0.0,1,0,0.0,204401.0,Bayelsa,,0.0
20000081301,2026-01,0.0,135706.0,0,1,,-135706.0,Bayelsa,Housing,0.0
20000081302,2025-06,0.0,112796.0,0,1,,-112796.0,Kogi,Healthcare,0.0
20000081302,2025-07,0.0,329331.0,0,1,,-329331.0,Kogi,Utilities,0.0
20000081302,2025-12,348624.0,0.0,1,0,0.0,348624.0,Kogi,,0.0
20000081303,2025-04,0.0,21675.0,0,1,,-21675.0,Benue,Education,0.0
20000081303,2025-05,161266.0,0.0,1,0,0.0,161266.0,Benue,,0.0
20000081303,2025-12,0.0,104206.0,0,1,,-104206.0,Benue,Entertainment,0.0
20000081304,2025-03,0.0,31228.0,0,1,,-31228.0,Edo,Transfers,0.0
20000081304,2025-06,240609.0,0.0,1,0,0.0,240609.0,Edo,,0.0
20000081304,2025-08,0.0,11814.0,0,1,,-11814.0,Edo,Food,0.0
20000081305,2025-04,203016.0,0.0,1,0,0.0,203016.0,Borno,,0.0
20000081305,2025-08,0.0,10240.0,0,1,,-10240.0,Borno,Clothing,0.0
20000081305,2025-09,0.0,54053.0,0,1,,-54053.0,Borno,Clothing,0.0
20000081306,2025-02,0.0,50016.0,0,1,,-50016.0,Enugu,Education,0.0
20000081306,2025-03,0.0,167171.0,0,1,,-167171.0,Enugu,Debt,0.0
20000081306,2025-05,948472.0,0.0,1,0,0.0,948472.0,Enugu,,0.0
20000081307,2025-03,0.0,20095.0,0,1,,-20095.0,Kebbi,Healthcare,0.0
20000081307,2025-07,0.0,32580.0,0,1,,-32580.0,Kebbi,Transfers,0.0
20000081307,2025-08,109607.0,0.0,1,0,0.0,109607.0,Kebbi,,0.0
20000081308,2025-02,0.0,133593.0,0,1,,-133593.0,Oyo,Entertainment,0.0
20000081308,2025-03,0.0,79586.0,0,1,,-79586.0,Oyo,Debt,0.0
20000081308,2025-09,889927.0,0.0,1,0,0.0,889927.0,Oyo,,0.0
20000081309,2025-02,97683.0,0.0,1,0,0.0,97683.0,Ondo,,0.0
20000081309,2025-07,0.0,80767.0,0,1,,-80767.0,Ondo,Housing,0.0
20000081309,2026-01,0.0,272304.0,0,1,,-272304.0,Ondo,Transfers,0.0
20000081310,2025-02,0.0,75766.0,0,1,,-75766.0,FCT,Debt,0.0
20000081310,2025-03,0.0,79477.0,0,1,,-79477.0,FCT,Entertainment,0.0
20000081310,2026-01,47790.0,0.0,1,0,0.0,47790.0,FCT,,0.0
20000081311,2025-04,0.0,326468.0,0,1,,-326468.0,Kwara,Transport,0.0
20000081311,2025-09,0.0,514813.0,0,1,,-514813.0,Kwara,Transport,0.0
20000081311,2025-11,189536.0,0.0,1,0,0.0,189536.0,Kwara,,0.0
20000081312,2025-05,0.0,41139.0,0,1,,-41139.0,Edo,Insurance,0.0
20000081312,2025-09,754126.0,0.0,1,0,0.0,754126.0,Edo,,0.0
20000081312,2026-01,0.0,101395.0,0,1,,-101395.0,Edo,Utilities,0.0
20000081313,2025-06,30401.0,0.0,1,0,0.0,30401.0,Nasarawa,,0.0
20000081313,2025-11,0.0,51418.0,0,1,,-51418.0,Nasarawa,Transport,0.0
20000081313,2025-12,0.0,20113.0,0,1,,-20113.0,Nasarawa,Restaurant,0.0
20000081314,2025-03,0.0,19722.0,0,1,,-19722.0,Yobe,Food,0.0
20000081314,2025-09,0.0,19509.0,0,1,,-19509.0,Yobe,Healthcare,0.0
20000081314,2025-12,34314.0,0.0,1,0,0.0,34314.0,Yobe,,0.0
20000081315,2025-03,584241.0,0.0,1,0,0.0,584241.0,Delta,,0.0
20000081315,2025-08,0.0,89629.0,0,1,,-89629.0,Delta,Transfers,0.0
20000081315,2025-09,0.0,72323.0,0,1,,-72323.0,Delta,Clothing,0.0
20000081316,2025-02,0.0,9046.0,0,1,,-9046.0,Kwara,Healthcare,0.0
20000081316,2025-07,0.0,59830.0,0,1,,-59830.0,Kwara,Food,0.0
20000081316,2025-12,83789.0,0.0,1,0,0.0,83789.0,Kwara,,0.0
20000081317,2025-03,0.0,368155.0,0,1,,-368155.0,Plateau,Education,0.0
20000081317,2025-08,311109.0,0.0,1,0,0.0,311109.0,Plateau,,0.0
20000081317,2026-01,0.0,87311.0,0,1,,-87311.0,Plateau,Housing,0.0
20000081318,2025-07,914692.0,0.0,1,0,0.0,914692.0,Katsina,,0.0
20000081318,2025-12,0.0,14478.0,0,1,,-14478.0,Katsina,Utilities,0.0
20000081318,2026-01,0.0,236973.0,0,1,,-236973.0,Katsina,Housing,0.0
20000081319,2025-04,0.0,140282.0,0,1,,-140282.0,Benue,Clothing,0.0
20000081319,2025-06,918632.0,0.0,1,0,0.0,918632.0,Benue,,0.0
20000081319,2025-08,0.0,60959.0,0,1,,-60959.0,Benue,Transport,0.0
20000081320,2025-02,78862.0,0.0,1,0,0.0,78862.0,Bayelsa,,0.0
20000081320,2025-04,0.0,6023.0,0,1,,-6023.0,Bayelsa,Debt,0.0
20000081320,2025-08,0.0,27521.0,0,1,,-27521.0,Bayelsa,Restaurant,0.0
20000081321,2025-05,0.0,194734.0,0,1,,-194734.0,Ogun,Housing,0.0
20000081321,2025-07,0.0,211023.0,0,1,,-211023.0,Ogun,Transport,0.0
20000081321,2026-01,266612.0,0.0,1,0,0.0,266612.0,Ogun,,0.0
20000081322,2025-02,0.0,160505.0,0,1,,-160505.0,Niger,Debt,0.0
20000081322,2025-07,662248.0,0.0,1,0,0.0,662248.0,Niger,,0.0
20000081322,2025-11,0.0,308558.0,0,1,,-308558.0,Niger,Utilities,0.0
20000081323,2025-03,0.0,274559.0,0,1,,-274559.0,Cross River,Food,0.0
20000081323,2025-07,0.0,311711.0,0,1,,-311711.0,Cross River,Food,0.0
20000081323,2025-10,312181.0,0.0,1,0,0.0,312181.0,Cross River,,0.0
20000081324,2025-08,0.0,12137.0,0,1,,-12137.0,Niger,Transfers,0.0
20000081324,2025-10,0.0,63883.0,0,1,,-63883.0,Niger,Housing,0.0
20000081324,2025-11,137189.0,0.0,1,0,0.0,137189.0,Niger,,0.0
20000081325,2025-05,0.0,112179.0,0,1,,-112179.0,Benue,Transfers,0.0
20000081325,2025-10,0.0,289779.0,0,1,,-289779.0,Benue,Entertainment,0.0
20000081325,2025-12,272014.0,0.0,1,0,0.0,272014.0,Benue,,0.0
20000081326,2025-02,97140.0,0.0,1,0,0.0,97140.0,Ondo,,0.0
20000081326,2025-03,0.0,18713.0,0,1,,-18713.0,Ondo,Transport,0.0
20000081326,2025-06,0.0,37272.0,0,1,,-37272.0,Ondo,Clothing,0.0
20000081327,2025-03,175944.0,0.0,1,0,0.0,175944.0,Anambra,,0.0
20000081327,2025-04,0.0,68145.0,0,1,,-68145.0,Anambra,Debt,0.0
20000081327,2025-08,0.0,83271.0,0,1,,-83271.0,Anambra,Education,0.0
20000081328,2025-03,0.0,220649.0,0,1,,-220649.0,Kebbi,Debt,0.0
20000081328,2025-08,0.0,34559.0,0,1,,-34559.0,Kebbi,Education,0.0
20000081328,2025-11,814790.0,0.0,1,0,0.0,814790.0,Kebbi,,0.0
20000081329,2025-04,50819.0,0.0,1,0,0.0,50819.0,Nasarawa,,0.0
20000081329,2025-11,0.0,13186.0,0,1,,-13186.0,Nasarawa,Utilities,0.0
20000081329,2025-12,0.0,29062.0,0,1,,-29062.0,Nasarawa,Transport,0.0
20000081330,2025-03,0.0,29104.0,0,1,,-29104.0,Kogi,Housing,0.0
20000081330,2025-08,105158.0,0.0,1,0,0.0,105158.0,Kogi,,0.0
20000081330,2026-01,0.0,18497.0,0,1,,-18497.0,Kogi,Food,0.0
20000081331,2025-02,107635.0,0.0,1,0,0.0,107635.0,Ondo,,0.0
20000081331,2025-05,0.0,53028.0,0,1,,-53028.0,Ondo,Debt,0.0
20000081331,2025-08,0.0,115611.0,0,1,,-115611.0,Ondo,Entertainment,0.0
20000081332,2025-04,0.0,317878.0,0,1,,-317878.0,Rivers,Housing,0.0
20000081332,2025-05,945573.0,0.0,1,0,0.0,945573.0,Rivers,,0.0
20000081332,2025-06,0.0,109989.0,0,1,,-109989.0,Rivers,Transport,0.0
20000081333,2025-05,0.0,169312.0,0,1,,-169312.0,Delta,Food,0.0
20000081333,2025-09,0.0,298295.0,0,1,,-298295.0,Delta,Utilities,0.0
20000081333,2025-11,633831.0,0.0,1,0,0.0,633831.0,Delta,,0.0
20000081334,2025-06,113382.0,0.0,1,0,0.0,113382.0,Edo,,0.0
20000081334,2025-08,0.0,20064.0,0,1,,-20064.0,Edo,Healthcare,0.0
20000081334,2026-01,0.0,46483.0,0,1,,-46483.0,Edo,Insurance,0.0
20000081335,2025-05,25426.0,0.0,1,0,0.0,25426.0,Imo,,0.0
20000081335,2025-07,0.0,44556.0,0,1,,-44556.0,Imo,Housing,0.0
20000081335,2025-11,0.0,19453.0,0,1,,-19453.0,Imo,Healthcare,0.0
20000081336,2025-07,0.0,204567.0,0,1,,-204567.0,Edo,Transfers,0.0
20000081336,2025-11,684683.0,0.0,1,0,0.0,684683.0,Edo,,0.0
20000081336,2025-12,0.0,42699.0,0,1,,-42699.0,Edo,Clothing,0.0
20000081337,2025-05,0.0,107920.0,0,1,,-107920.0,Taraba,Insurance,0.0
20000081337,2025-06,920580.0,0.0,1,0,0.0,920580.0,Taraba,,0.0
20000081337,2026-01,0.0,181001.0,0,1,,-181001.0,Taraba,Food,0.0
20000081338,2025-05,119645.0,0.0,1,0,0.0,119645.0,Taraba,,0.0
20000081338,2025-09,0.0,49338.0,0,1,,-49338.0,Taraba,Transport,0.0
20000081338,2025-12,0.0,15972.0,0,1,,-15972.0,Taraba,Healthcare,0.0
20000081339,2025-02,0.0,345714.0,0,1,,-345714.0,Delta,Food,0.0
20000081339,2025-07,0.0,309237.0,0,1,,-309237.0,Delta,Food,0.0
20000081339,2025-10,450831.0,0.0,1,0,0.0,450831.0,Delta,,0.0
20000081340,2025-04,0.0,327475.0,0,1,,-327475.0,Bayelsa,Transport,0.0
20000081340,2025-10,0.0,168273.0,0,1,,-168273.0,Bayelsa,Transport,0.0
20000081340,2026-01,219338.0,0.0,1,0,0.0,219338.0,Bayelsa,,0.0
20000081341,2025-06,241540.0,0.0,1,0,0.0,241540.0,Imo,,0.0
20000081341,2025-07,0.0,22230.0,0,1,,-22230.0,Imo,Insurance,0.0
20000081341,2025-12,0.0,25715.0,0,1,,-25715.0,Imo,Food,0.0
20000081342,2025-06,0.0,18064.0,0,1,,-18064.0,Bayelsa,Transport,0.0
20000081342,2025-10,58372.0,0.0,1,0,0.0,58372.0,Bayelsa,,0.0
20000081342,2026-01,0.0,18125.0,0,1,,-18125.0,Bayelsa,Transport,0.0
20000081343,2025-04,0.0,58093.0,0,1,,-58093.0,Adamawa,Transfers,0.0
20000081343,2025-06,0.0,12761.0,0,1,,-12761.0,Adamawa,Debt,0.0
20000081343,2025-11,197619.0,0.0,1,0,0.0,197619.0,Adamawa,,0.0
20000081344,2025-02,93834.0,0.0,1,0,0.0,93834.0,Osun,,0.0
20000081344,2025-07,0.0,30760.0,0,1,,-30760.0,Osun,Food,0.0
20000081344,2025-10,0.0,11816.0,0,1,,-11816.0,Osun,Food,0.0
20000081345,2025-04,0.0,43699.0,0,1,,-43699.0,Nasarawa,Transport,0.0
20000081345,2025-05,932963.0,0.0,1,0,0.0,932963.0,Nasarawa,,0.0
20000081345,2025-12,0.0,568522.0,0,1,,-568522.0,Nasarawa,Housing,0.0
20000081346,2025-02,0.0,226700.0,0,1,,-226700.0,Jigawa,Food,0.0
20000081346,2025-03,0.0,202209.0,0,1,,-202209.0,Jigawa,Transfers,0.0
20000081346,2025-09,541752.0,0.0,1,0,0.0,541752.0,Jigawa,,0.0
20000081347,2025-11,813804.0,0.0,1,0,0.0,813804.0,Ekiti,,0.0
20000081347,2025-12,0.0,413535.0,0,1,,-413535.0,Ekiti,Utilities,0.0
20000081347,2026-01,0.0,165930.0,0,1,,-165930.0,Ekiti,Restaurant,0.0
20000081348,2025-05,703668.0,0.0,1,0,0.0,703668.0,Ondo,,0.0
20000081348,2025-09,0.0,396625.0,0,1,,-396625.0,Ondo,Transport,0.0
20000081348,2025-10,0.0,112511.0,0,1,,-112511.0,Ondo,Debt,0.0
20000081349,2025-02,0.0,53677.0,0,1,,-53677.0,Jigawa,Housing,0.0
20000081349,2025-04,0.0,10247.0,0,1,,-10247.0,Jigawa,Transport,0.0
20000081349,2025-06,100272.0,0.0,1,0,0.0,100272.0,Jigawa,,0.0
20000081350,2025-02,0.0,28000.0,0,1,,-28000.0,Benue,Transfers,0.0
20000081350,2025-11,0.0,36414.0,0,1,,-36414.0,Benue,Housing,0.0
20000081350,2026-01,78028.0,0.0,1,0,0.0,78028.0,Benue,,0.0
20000081351,2025-07,0.0,65265.0,0,1,,-65265.0,Kano,Utilities,0.0
20000081351,2025-12,0.0,22558.0,0,1,,-22558.0,Kano,Transfers,0.0
20000081351,2026-01,178276.0,0.0,1,0,0.0,178276.0,Kano,,0.0
20000081352,2025-02,0.0,39336.0,0,1,,-39336.0,Zamfara,Debt,0.0
20000081352,2025-06,0.0,31978.0,0,1,,-31978.0,Zamfara,Utilities,0.0
20000081352,2025-08,36569.0,0.0,1,0,0.0,36569.0,Zamfara,,0.0
20000081353,2025-03,45363.0,0.0,1,0,0.0,45363.0,Ogun,,0.0
20000081353,2025-09,0.0,32514.0,0,1,,-32514.0,Ogun,Food,0.0
20000081353,2026-01,0.0,57486.0,0,1,,-57486.0,Ogun,Housing,0.0
20000081354,2025-07,0.0,226797.0,0,1,,-226797.0,Ondo,Transport,0.0
20000081354,2025-11,0.0,99549.0,0,1,,-99549.0,Ondo,Transport,0.0
20000081354,2025-12,346623.0,0.0,1,0,0.0,346623.0,Ondo,,0.0
20000081355,2025-03,0.0,306074.0,0,1,,-306074.0,Kogi,Transport,0.0
20000081355,2025-05,260044.0,0.0,1,0,0.0,260044.0,Kogi,,0.0
20000081355,2025-11,0.0,26464.0,0,1,,-26464.0,Kogi,Food,0.0
20000081356,2025-07,0.0,13220.0,0,1,,-13220.0,Lagos,Transfers,0.0
20000081356,2025-11,100678.0,0.0,1,0,0.0,100678.0,Lagos,,0.0
20000081356,2026-01,0.0,23975.0,0,1,,-23975.0,Lagos,Entertainment,0.0
20000081357,2025-02,0.0,159515.0,0,1,,-159515.0,Bayelsa,Food,0.0
20000081357,2025-05,0.0,556683.0,0,1,,-556683.0,Bayelsa,Utilities,0.0
20000081357,2025-06,138308.0,0.0,1,0,0.0,138308.0,Bayelsa,,0.0
20000081358,2025-07,55908.0,0.0,1,0,0.0,55908.0,Oyo,,0.0
20000081358,2025-11,0.0,10790.0,0,1,,-10790.0,Oyo,Transfers,0.0
20000081358,2026-01,0.0,54214.0,0,1,,-54214.0,Oyo,Food,0.0
20000081359,2025-03,0.0,838419.0,0,1,,-838419.0,Kano,Transport,0.0
20000081359,2025-06,0.0,138187.0,0,1,,-138187.0,Kano,Transfers,0.0
20000081359,2025-09,235781.0,0.0,1,0,0.0,235781.0,Kano,,0.0
20000081360,2025-08,0.0,44283.0,0,1,,-44283.0,Bayelsa,Housing,0.0
20000081360,2025-09,0.0,75786.0,0,1,,-75786.0,Bayelsa,Education,0.0
20000081360,2025-11,427193.0,0.0,1,0,0.0,427193.0,Bayelsa,,0.0
20000081361,2025-02,247992.0,0.0,1,0,0.0,247992.0,Bauchi,,0.0
20000081361,2025-05,0.0,108216.0,0,1,,-108216.0,Bauchi,Transport,0.0
20000081361,2025-06,0.0,187831.0,0,1,,-187831.0,Bauchi,Utilities,0.0
20000081362,2025-06,0.0,19422.0,0,1,,-19422.0,Enugu,Entertainment,0.0
20000081362,2025-07,0.0,66726.0,0,1,,-66726.0,Enugu,Housing,0.0
20000081362,2026-01,76848.0,0.0,1,0,0.0,76848.0,Enugu,,0.0
20000081363,2025-02,279290.0,0.0,1,0,0.0,279290.0,Anambra,,0.0
20000081363,2025-04,0.0,184382.0,0,1,,-184382.0,Anambra,Restaurant,0.0
20000081363,2026-01,0.0,333665.0,0,1,,-333665.0,Anambra,Clothing,0.0
20000081364,2025-06,0.0,60467.0,0,1,,-60467.0,Yobe,Housing,0.0
20000081364,2025-08,0.0,9030.0,0,1,,-9030.0,Yobe,Insurance,0.0
20000081364,2025-11,52061.0,0.0,1,0,0.0,52061.0,Yobe,,0.0
20000081365,2025-04,0.0,52482.0,0,1,,-52482.0,Zamfara,Debt,0.0
20000081365,2025-07,588703.0,0.0,1,0,0.0,588703.0,Zamfara,,0.0
20000081365,2025-12,0.0,106094.0,0,1,,-106094.0,Zamfara,Utilities,0.0
20000081366,2025-05,0.0,35610.0,0,1,,-35610.0,Abia,Housing,0.0
20000081366,2025-09,159539.0,0.0,1,0,0.0,159539.0,Abia,,0.0
20000081366,2025-12,0.0,49141.0,0,1,,-49141.0,Abia,Food,0.0
20000081367,2025-05,0.0,125345.0,0,1,,-125345.0,Jigawa,Food,0.0
20000081367,2025-11,0.0,51558.0,0,1,,-51558.0,Jigawa,Clothing,0.0
20000081367,2025-12,153921.0,0.0,1,0,0.0,153921.0,Jigawa,,0.0
20000081368,2025-08,0.0,769373.0,0,1,,-769373.0,Ebonyi,Utilities,0.0
20000081368,2025-09,865695.0,0.0,1,0,0.0,865695.0,Ebonyi,,0.0
20000081368,2025-10,0.0,422631.0,0,1,,-422631.0,Ebonyi,Restaurant,0.0
20000081369,2025-06,0.0,23161.0,0,1,,-23161.0,Gombe,Education,0.0
20000081369,2025-08,43285.0,0.0,1,0,0.0,43285.0,Gombe,,0.0
20000081369,2025-09,0.0,22311.0,0,1,,-22311.0,Gombe,Transport,0.0
20000081370,2025-09,0.0,36336.0,0,1,,-36336.0,Ekiti,Healthcare,0.0
20000081370,2025-10,0.0,20985.0,0,1,,-20985.0,Ekiti,Restaurant,0.0
20000081370,2026-01,77369.0,0.0,1,0,0.0,77369.0,Ekiti,,0.0
20000081371,2025-10,0.0,26384.0,0,1,,-26384.0,Katsina,Food,0.0
