bvn,employer_id,job_title,employment_type,start_date,end_date,is_current,work_state,work_lga
20000086653,EMP_000042,Teacher,Full-time,2019-05-11,,True,Akwa Ibom,Uyo
20000086654,EMP_000003,Software Engineer,Full-time,2016-02-22,2017-07-16,False,Nasarawa,Keffi
20000086657,EMP_000096,Logistics Coordinator,Full-time,2018-10-04,2019-10-29,False,Sokoto,Tambuwal
20000086658,EMP_000005,Customer Support,Full-time,2019-07-01,2021-05-21,False,Enugu,Enugu South
20000086658,EMP_000132,Account Officer,Contract,2020-02-02,2021-12-23,False,Enugu,Enugu South
20000086660,EMP_000173,Nurse,Full-time,2019-07-18,2021-06-07,False,Taraba,Jalingo
20000086661,EMP_000144,Teacher,Full-time,2021-06-10,,True,Niger,Minna
20000086662,EMP_000119,Procurement Officer,Contract,2021-06-09,2023-11-26,False,Abia,Aba South
20000086664,EMP_000167,Procurement Officer,Full-time,2021-09-24,,True,Niger,Minna
20000086665,EMP_000025,Account Officer,Full-time,2019-04-26,2021-03-16,False,Edo,Ikpoba-Okha
20000086666,EMP_000071,Customer Support,Full-time,2024-04-07,2025-08-30,False,Ekiti,Ikere
20000086666,EMP_000136,Account Officer,Full-time,2025-04-14,,True,Ekiti,Ikere
20000086669,EMP_000073,Sales Executive,Full-time,2023-09-18,2024-10-12,False,Ogun,Abeokuta South
20000086670,EMP_000071,Sales Executive,Part-time,2017-08-10,2018-09-04,False,Kano,Fagge
20000086670,EMP_000128,Procurement Officer,Full-time,2018-05-18,,True,Kano,Fagge
20000086671,EMP_000192,Software Engineer,Full-time,2021-03-11,2022-10-02,False,Ogun,Ado-Odo/Ota
20000086671,EMP_000022,Customer Support,Part-time,2022-01-16,2023-12-07,False,Ogun,Ado-Odo/Ota
20000086672,EMP_000092,Procurement Officer,Part-time,2016-02-13,,True,Lagos,Surulere
20000086674,EMP_000191,Project Manager,Full-time,2019-04-14,2021-04-03,False,Plateau,Jos South
20000086674,EMP_000038,Field Officer,Full-time,2020-09-08,2022-10-28,False,Plateau,Jos South
20000086675,EMP_000171,Nurse,Full-time,2020-06-11,2021-07-06,False,Ondo,Owo
20000086675,EMP_000143,Marketing Associate,Full-time,2021-03-28,2023-02-16,False,Ondo,Owo
20000086676,EMP_000110,Account Officer,Part-time,2023-02-22,2025-07-11,False,Ondo,Owo
20000086677,EMP_000128,Marketing Associate,Full-time,2019-08-20,2020-08-14,False,Ebonyi,Afikpo North
20000086679,EMP_000090,Sales Executive,Full-time,2019-09-08,2021-01-30,False,Rivers,Obio-Akpor
20000086679,EMP_000097,Nurse,Contract,2020-01-01,2021-07-24,False,Rivers,Obio-Akpor
20000086679,EMP_000053,Account Officer,Contract,2021-01-26,2022-11-17,False,Rivers,Obio-Akpor
20000086681,EMP_000145,Account Officer,Full-time,2023-01-03,2023-10-30,False,Kogi,Okene
20000086682,EMP_000183,Data Analyst,Full-time,2017-05-10,2018-04-05,False,Niger,Suleja
20000086683,EMP_000115,Sales Executive,Contract,2018-08-10,2020-06-30,False,Cross River,Calabar Municipal
20000086683,EMP_000054,Data Analyst,Full-time,2019-07-17,2020-02-12,False,Cross River,Calabar Municipal
20000086684,EMP_000184,Operations Associate,Part-time,2016-02-17,,True,Benue,Makurdi
20000086686,EMP_000192,Account Officer,Full-time,2018-07-28,2019-11-20,False,Ekiti,Ado-Ekiti
20000086687,EMP_000184,Teacher,Contract,2024-07-01,2025-09-24,False,Niger,Bida
20000086688,EMP_000086,Procurement Officer,Contract,2018-02-28,2020-06-17,False,Niger,Suleja
20000086689,EMP_000067,Procurement Officer,Full-time,2022-07-22,2024-03-13,False,Edo,Egor
20000086690,EMP_000153,Software Engineer,Full-time,2023-12-11,,True,Cross River,Calabar Municipal
20000086691,EMP_000011,Marketing Associate,Full-time,2018-02-15,,True,Osun,Ife Central
20000086693,EMP_000150,Teacher,Part-time,2017-01-14,2018-09-06,False,Kogi,Lokoja
20000086694,EMP_000025,Procurement Officer,Full-time,2019-02-19,2020-11-10,False,Rivers,Eleme
20000086694,EMP_000108,Software Engineer,Full-time,2020-04-21,2022-08-09,False,Rivers,Eleme
20000086694,EMP_000119,Data Analyst,Full-time,2021-01-03,2022-04-28,False,Rivers,Eleme
20000086695,EMP_000046,Teacher,Full-time,2016-01-28,2016-08-25,False,Cross River,Calabar Municipal
20000086696,EMP_000108,Procurement Officer,Full-time,2020-06-23,2021-06-18,False,Osun,Ife Central
20000086696,EMP_000035,Customer Support,Full-time,2021-01-13,2023-03-04,False,Osun,Ife Central
20000086696,EMP_000015,Project Manager,Full-time,2022-03-28,2022-09-24,False,Osun,Ife Central
20000086697,EMP_000038,Customer Support,Contract,2021-09-17,2022-10-12,False,Oyo,Oyo East
20000086697,EMP_000008,Data Analyst,Full-time,2022-07-24,2023-12-16,False,Oyo,Oyo East
20000086697,EMP_000077,Sales Executive,Full-time,2023-04-04,2024-11-24,False,Oyo,Oyo East
20000086698,EMP_000042,Teacher,Full-time,2020-05-23,2022-03-14,False,Bayelsa,Yenagoa
20000086698,EMP_000062,Data Analyst,Full-time,2021-06-28,2022-02-23,False,Bayelsa,Yenagoa
20000086699,EMP_000007,Sales Executive,Full-time,2021-04-28,2021-12-24,False,Kwara,Offa
20000086699,EMP_000013,Customer Support,Full-time,2022-05-08,,True,Kwara,Offa
20000086700,EMP_000125,Sales Executive,Full-time,2019-10-05,2021-01-27,False,Benue,Otukpo
20000086700,EMP_000002,Data Analyst,Full-time,2020-01-23,2022-04-12,False,Benue,Otukpo
20000086700,EMP_000196,Project Manager,Part-time,2021-01-23,2021-10-20,False,Benue,Otukpo
20000086701,EMP_000081,Software Engineer,Part-time,2021-02-23,2022-05-19,False,Taraba,Jalingo
20000086701,EMP_000037,Teacher,Full-time,2022-06-18,2024-02-08,False,Taraba,Jalingo
20000086701,EMP_000061,Field Officer,Full-time,2023-04-19,2024-09-10,False,Taraba,Jalingo
20000086702,EMP_000106,Operations Associate,Full-time,2021-04-07,2023-05-27,False,Bauchi,Azare
20000086703,EMP_000095,Teacher,Full-time,2021-01-04,2021-12-30,False,FCT,Bwari
20000086704,EMP_000113,Account Officer,Contract,2019-06-23,2020-12-14,False,FCT,Kuje
20000086704,EMP_000194,Customer Support,Full-time,2020-03-11,2022-01-30,False,FCT,Kuje
20000086707,EMP_000071,Data Analyst,Full-time,2024-07-17,2025-10-10,False,Imo,Orlu
20000086707,EMP_000155,Account Officer,Full-time,2025-03-15,2027-01-04,False,Imo,Orlu
20000086707,EMP_000052,Sales Executive,Full-time,2025-01-27,,True,Imo,Orlu
20000086710,EMP_000190,Customer Support,Contract,2022-12-27,2025-05-15,False,Kano,Nassarawa
20000086710,EMP_000189,Operations Associate,Full-time,2023-09-24,2025-05-16,False,Kano,Nassarawa
20000086712,EMP_000107,Account Officer,Full-time,2023-06-12,2024-08-05,False,Kwara,Ilorin East
20000086712,EMP_000059,Logistics Coordinator,Full-time,2024-11-02,2027-04-21,False,Kwara,Ilorin East
20000086712,EMP_000133,Software Engineer,Full-time,2025-10-14,2028-04-01,False,Kwara,Ilorin East
20000086713,EMP_000158,Software Engineer,Full-time,2016-12-13,2018-11-03,False,Bauchi,Azare
20000086714,EMP_000180,Data Analyst,Full-time,2023-10-23,2025-10-12,False,Osun,Ilesa East
20000086715,EMP_000068,Software Engineer,Full-time,2020-01-19,2022-04-08,False,Imo,Orlu
20000086716,EMP_000122,Project Manager,Contract,2020-06-11,2020-12-08,False,Niger,Bida
20000086717,EMP_000131,Customer Support,Full-time,2024-05-05,2026-08-23,False,Kaduna,Zaria
20000086717,EMP_000034,Operations Associate,Full-time,2025-01-18,,True,Kaduna,Zaria
20000086720,EMP_000002,Data Analyst,Contract,2016-11-02,2017-05-31,False,Kano,Gwale
20000086721,EMP_000168,Customer Support,Part-time,2022-04-11,2023-05-06,False,Abia,Aba South
20000086722,EMP_000177,Marketing Associate,Full-time,2020-02-02,2020-09-29,False,Rivers,Port Harcourt
20000086722,EMP_000042,Procurement Officer,Contract,2021-04-22,2023-04-12,False,Rivers,Port Harcourt
20000086723,EMP_000054,Marketing Associate,Full-time,2021-06-18,2022-10-11,False,Lagos,Eti-Osa
20000086724,EMP_000038,Data Analyst,Full-time,2018-11-19,,True,Lagos,Ikeja
20000086725,EMP_000153,Marketing Associate,Full-time,2016-07-07,2017-11-29,False,Yobe,Potiskum
20000086726,EMP_000068,Project Manager,Full-time,2024-07-17,2026-06-07,False,Yobe,Damaturu
20000086728,EMP_000046,Sales Executive,Contract,2017-06-24,2019-10-12,False,Oyo,Ibadan North
20000086730,EMP_000198,Marketing Associate,Full-time,2020-01-21,,True,Katsina,Daura
20000086731,EMP_000127,Nurse,Contract,2024-08-05,2025-06-01,False,Enugu,Enugu North
20000086733,EMP_000111,Sales Executive,Full-time,2024-08-14,,True,Kaduna,Zaria
20000086735,EMP_000190,Teacher,Full-time,2023-06-05,2024-07-29,False,Jigawa,Hadejia
20000086737,EMP_000120,Sales Executive,Full-time,2019-12-05,,True,Ondo,Owo
20000086738,EMP_000076,Field Officer,Full-time,2022-09-04,2023-11-28,False,Ekiti,Oye
20000086739,EMP_000125,Account Officer,Full-time,2020-01-14,2021-10-05,False,Delta,Warri South
20000086739,EMP_000042,Marketing Associate,Full-time,2021-12-22,2022-10-18,False,Delta,Warri South
20000086740,EMP_000048,Software Engineer,Part-time,2021-02-06,2022-07-31,False,Abia,Umuahia North
20000086740,EMP_000194,Data Analyst,Full-time,2022-08-09,2023-12-02,False,Abia,Umuahia North
20000086741,EMP_000084,Logistics Coordinator,Part-time,2024-09-01,2026-03-25,False,Jigawa,Dutse
20000086742,EMP_000007,Marketing Associate,Contract,2020-12-06,2022-05-30,False,Kaduna,Kaduna South
20000086743,EMP_000048,Customer Support,Full-time,2022-11-25,,True,Ebonyi,Afikpo North
20000086744,EMP_000183,Logistics Coordinator,Contract,2021-10-14,2023-07-06,False,Ekiti,Oye
20000086745,EMP_000102,Customer Support,Full-time,2018-12-25,2019-09-21,False,Bayelsa,Yenagoa
20000086745,EMP_000001,Customer Support,Full-time,2019-06-03,,True,Bayelsa,Yenagoa
20000086746,EMP_000108,Account Officer,Full-time,2017-02-27,2019-06-17,False,Borno,Maiduguri
20000086747,EMP_000149,Sales Executive,Full-time,2017-04-10,2018-08-03,False,Katsina,Katsina
20000086747,EMP_000156,Operations Associate,Full-time,2018-09-15,2020-03-08,False,Katsina,Katsina
20000086748,EMP_000145,Operations Associate,Full-time,2019-12-24,2020-08-20,False,Zamfara,Kaura Namoda
20000086752,EMP_000117,Field Officer,Full-time,2024-07-21,2026-10-09,False,Ondo,Ondo West
20000086754,EMP_000078,Marketing Associate,Full-time,2018-01-20,,True,Borno,Biu
20000086755,EMP_000053,Sales Executive,Full-time,2016-03-01,2017-02-24,False,Edo,Ikpoba-Okha
20000086755,EMP_000157,Procurement Officer,Full-time,2017-04-15,2018-02-09,False,Edo,Ikpoba-Okha
20000086755,EMP_000035,Sales Executive,Full-time,2018-08-20,,True,Edo,Ikpoba-Okha
20000086756,EMP_000103,Project Manager,Full-time,2023-05-11,,True,Lagos,Eti-Osa
20000086758,EMP_000029,Project Manager,Full-time,2018-10-08,2021-03-26,False,Abia,Aba South
20000086759,EMP_000063,Account Officer,Full-time,2024-06-14,2025-07-09,False,Enugu,Nsukka
20000086759,EMP_000105,Sales Executive,Full-time,2025-11-15,2028-05-03,False,Enugu,Nsukka
20000086760,EMP_000131,Data Analyst,Contract,2020-12-08,2021-06-06,False,Kogi,Lokoja
20000086761,EMP_000127,Marketing Associate,Full-time,2020-04-13,2022-06-02,False,Kano,Fagge
20000086761,EMP_000131,Sales Executive,Full-time,2021-12-28,2024-01-17,False,Kano,Fagge
20000086763,EMP_000061,Data Analyst,Full-time,2024-10-02,2026-02-24,False,Ogun,Ado-Odo/Ota
20000086764,EMP_000185,Procurement Officer,Full-time,2017-05-02,,True,Anambra,Nnewi North
20000086765,EMP_000063,Operations Associate,Full-time,2020-06-05,2022-03-27,False,Bayelsa,Yenagoa
20000086767,EMP_000137,Project Manager,Full-time,2017-02-28,2019-08-17,False,Plateau,Barkin Ladi
20000086769,EMP_000041,Software Engineer,Full-time,2020-12-28,2021-12-23,False,Bauchi,Bauchi
20000086771,EMP_000044,Project Manager,Part-time,2022-02-27,2024-02-17,False,FCT,Bwari
20000086772,EMP_000012,Project Manager,Contract,2023-08-10,2025-03-02,False,Kano,Tarauni
20000086773,EMP_000150,Customer Support,Full-time,2021-11-09,2023-11-29,False,Cross River,Ikom
20000086774,EMP_000074,Customer Support,Full-time,2016-09-18,,True,Benue,Gboko
20000086775,EMP_000170,Procurement Officer,Full-time,2021-01-04,2022-09-26,False,Nasarawa,Keffi
20000086776,EMP_000042,Account Officer,Full-time,2021-10-09,2023-07-31,False,Ebonyi,Abakaliki
20000086779,EMP_000179,Procurement Officer,Full-time,2024-04-18,,True,Delta,Udu
20000086782,EMP_000153,Software Engineer,Part-time,2020-11-07,2023-04-26,False,Ebonyi,Afikpo North
20000086783,EMP_000014,Logistics Coordinator,Full-time,2019-10-02,2021-04-24,False,Bayelsa,Yenagoa
20000086784,EMP_000113,Software Engineer,Full-time,2022-09-25,2023-11-19,False,Akwa Ibom,Eket
20000086784,EMP_000098,Project Manager,Full-time,2023-12-04,,True,Akwa Ibom,Eket
20000086785,EMP_000065,Marketing Associate,Full-time,2024-11-25,2026-06-18,False,Ondo,Akure South
20000086786,EMP_000081,Account Officer,Full-time,2022-01-13,2024-05-02,False,Edo,Oredo
20000086786,EMP_000075,Software Engineer,Contract,2023-02-21,2024-04-16,False,Edo,Oredo
20000086787,EMP_000018,Software Engineer,Contract,2017-05-22,2018-03-18,False,Plateau,Jos North
20000086788,EMP_000198,Account Officer,Full-time,2022-02-20,2024-04-10,False,Bauchi,Azare
20000086788,EMP_000083,Logistics Coordinator,Contract,2023-05-20,2024-07-13,False,Bauchi,Azare
20000086791,EMP_000180,Data Analyst,Full-time,2020-09-11,2022-11-30,False,Ekiti,Ado-Ekiti
20000086792,EMP_000134,Project Manager,Full-time,2018-05-01,2019-05-26,False,Kano,Fagge
20000086792,EMP_000025,Account Officer,Part-time,2019-04-02,,True,Kano,Fagge
20000086793,EMP_000123,Procurement Officer,Contract,2018-03-19,2019-04-13,False,Kaduna,Kaduna South
20000086794,EMP_000127,Account Officer,Full-time,2020-12-27,2021-09-23,False,Akwa Ibom,Eket
20000086794,EMP_000120,Logistics Coordinator,Contract,2021-12-27,,True,Akwa Ibom,Eket
20000086795,EMP_000192,Operations Associate,Full-time,2018-03-25,2020-06-12,False,Kano,Tarauni
20000086795,EMP_000032,Field Officer,Full-time,2019-04-06,2020-01-31,False,Kano,Tarauni
20000086796,EMP_000152,Nurse,Full-time,2018-07-04,2020-07-23,False,Kaduna,Kaduna North
20000086797,EMP_000040,Field Officer,Full-time,2018-06-20,,True,Benue,Makurdi
20000086799,EMP_000078,Teacher,Part-time,2017-12-22,2019-04-16,False,Abia,Aba South
20000086799,EMP_000017,Software Engineer,Contract,2018-10-07,2019-04-05,False,Abia,Aba South
20000086800,EMP_000036,Field Officer,Contract,2022-01-21,2023-06-15,False,Adamawa,Yola North
20000086800,EMP_000180,Teacher,Full-time,2023-02-23,2023-11-20,False,Adamawa,Yola North
20000086801,EMP_000154,Operations Associate,Full-time,2017-08-05,2019-01-27,False,Ogun,Abeokuta South
20000086804,EMP_000152,Field Officer,Full-time,2024-12-16,2026-05-10,False,Oyo,Ogbomosho North
20000086804,EMP_000013,Operations Associate,Full-time,2025-05-25,,True,Oyo,Ogbomosho North
20000086805,EMP_000048,Logistics Coordinator,Part-time,2023-06-01,2025-07-20,False,Gombe,Kaltungo
20000086806,EMP_000199,Operations Associate,Contract,2020-10-14,2023-03-03,False,Ekiti,Ikere
20000086808,EMP_000101,Software Engineer,Full-time,2016-03-18,,True,Delta,Udu
20000086810,EMP_000104,Procurement Officer,Full-time,2024-04-19,2026-01-09,False,Kwara,Ilorin West
20000086810,EMP_000138,Data Analyst,Contract,2025-09-19,2026-11-13,False,Kwara,Ilorin West
20000086813,EMP_000137,Operations Associate,Full-time,2016-08-17,,True,Benue,Gboko
20000086814,EMP_000103,Project Manager,Contract,2016-02-03,2017-01-28,False,Sokoto,Tambuwal
20000086814,EMP_000056,Project Manager,Full-time,2017-05-19,2018-11-10,False,Sokoto,Tambuwal
20000086816,EMP_000112,Logistics Coordinator,Contract,2022-01-15,2024-05-04,False,Niger,Suleja
20000086817,EMP_000014,Software Engineer,Full-time,2019-07-16,2020-07-10,False,Delta,Warri South
20000086817,EMP_000077,Project Manager,Full-time,2020-01-09,2020-07-07,False,Delta,Warri South
20000086817,EMP_000096,Nurse,Full-time,2021-01-15,2021-08-13,False,Delta,Warri South
20000086819,EMP_000077,Customer Support,Full-time,2022-10-02,2025-01-19,False,Imo,Orlu
20000086819,EMP_000161,Operations Associate,Contract,2023-09-17,2025-08-07,False,Imo,Orlu
20000086820,EMP_000034,Marketing Associate,Full-time,2016-02-08,2018-02-27,False,Akwa Ibom,Uyo
20000086820,EMP_000009,Logistics Coordinator,Full-time,2017-05-13,,True,Akwa Ibom,Uyo
20000086821,EMP_000031,Project Manager,Part-time,2020-10-19,,True,Jigawa,Hadejia
20000086822,EMP_000180,Customer Support,Full-time,2021-05-22,2022-03-18,False,Delta,Warri South
20000086823,EMP_000110,Account Officer,Full-time,2024-03-13,2026-05-02,False,Kano,Fagge
20000086823,EMP_000189,Operations Associate,Full-time,2025-02-09,2026-07-04,False,Kano,Fagge
20000086824,EMP_000090,Project Manager,Full-time,2022-05-07,,True,Kogi,Lokoja
20000086825,EMP_000027,Account Officer,Contract,2017-04-22,2018-12-13,False,Abia,Aba South
20000086825,EMP_000053,Procurement Officer,Contract,2018-05-15,,True,Abia,Aba South
20000086826,EMP_000013,Field Officer,Full-time,2024-11-08,2026-12-28,False,Adamawa,Yola North
20000086826,EMP_000077,Logistics Coordinator,Full-time,2025-09-24,2027-11-13,False,Adamawa,Yola North
20000086828,EMP_000041,Project Manager,Full-time,2018-04-26,2019-09-18,False,Ondo,Akure South
20000086829,EMP_000043,Software Engineer,Full-time,2023-01-05,2025-02-23,False,Plateau,Jos South
20000086830,EMP_000128,Data Analyst,Full-time,2019-11-23,2020-09-18,False,Katsina,Daura
20000086831,EMP_000200,Nurse,Full-time,2023-05-11,2024-11-01,False,Ebonyi,Abakaliki
20000086832,EMP_000044,Logistics Coordinator,Full-time,2021-01-24,2023-02-13,False,Kano,Fagge
20000086833,EMP_000170,Data Analyst,Full-time,2016-03-14,2017-12-04,False,Kano,Nassarawa
20000086835,EMP_000008,Teacher,Full-time,2020-10-09,2022-01-02,False,Sokoto,Sokoto North
20000086835,EMP_000176,Logistics Coordinator,Part-time,2021-03-08,2023-05-27,False,Sokoto,Sokoto North
20000086835,EMP_000114,Sales Executive,Contract,2022-02-09,2023-04-05,False,Sokoto,Sokoto North
20000086836,EMP_000178,Customer Support,Full-time,2023-10-19,2024-10-13,False,Katsina,Daura
20000086838,EMP_000008,Operations Associate,Full-time,2020-07-27,2021-11-19,False,Ogun,Abeokuta South
20000086838,EMP_000042,Field Officer,Full-time,2021-04-09,2022-11-30,False,Ogun,Abeokuta South
20000086838,EMP_000189,Nurse,Full-time,2022-02-19,,True,Ogun,Abeokuta South
20000086840,EMP_000071,Logistics Coordinator,Full-time,2018-02-21,2019-09-14,False,Nasarawa,Lafia
20000086842,EMP_000163,Data Analyst,Full-time,2023-12-24,2026-03-13,False,Ondo,Akure South
20000086843,EMP_000129,Procurement Officer,Contract,2018-08-02,2021-01-18,False,Imo,Owerri Municipal
20000086843,EMP_000005,Logistics Coordinator,Contract,2019-01-12,2020-03-07,False,Imo,Owerri Municipal
20000086845,EMP_000187,Teacher,Full-time,2019-07-11,2021-05-31,False,Bayelsa,Ogbia
20000086846,EMP_000148,Sales Executive,Full-time,2019-02-21,,True,Ogun,Sagamu
20000086847,EMP_000185,Software Engineer,Full-time,2020-09-26,2022-09-16,False,Ebonyi,Afikpo North
20000086848,EMP_000045,Sales Executive,Full-time,2017-05-26,2018-02-20,False,Nasarawa,Keffi
20000086850,EMP_000077,Data Analyst,Full-time,2021-04-22,2023-10-09,False,Ekiti,Ado-Ekiti
20000086850,EMP_000119,Sales Executive,Full-time,2022-03-23,2023-02-16,False,Ekiti,Ado-Ekiti
20000086851,EMP_000110,Customer Support,Full-time,2018-01-08,2020-01-28,False,Benue,Gboko
20000086851,EMP_000017,Field Officer,Full-time,2019-03-13,2019-09-09,False,Benue,Gboko
20000086852,EMP_000149,Data Analyst,Full-time,2019-09-27,2020-10-21,False,Lagos,Yaba
20000086854,EMP_000122,Account Officer,Full-time,2018-01-07,,True,Katsina,Katsina
20000086855,EMP_000031,Customer Support,Full-time,2022-12-12,,True,Bauchi,Azare
20000086856,EMP_000130,Data Analyst,Part-time,2023-10-22,,True,Gombe,Gombe
20000086858,EMP_000010,Sales Executive,Full-time,2019-08-07,2021-06-27,False,Taraba,Wukari
20000086858,EMP_000037,Sales Executive,Full-time,2020-03-28,2022-03-18,False,Taraba,Wukari
20000086858,EMP_000165,Logistics Coordinator,Full-time,2021-11-02,,True,Taraba,Wukari
20000086859,EMP_000087,Nurse,Full-time,2016-05-21,,True,Adamawa,Yola North
20000086862,EMP_000150,Marketing Associate,Full-time,2021-12-01,,True,Ekiti,Oye
20000086863,EMP_000191,Data Analyst,Full-time,2018-04-17,2020-02-06,False,Anambra,Awka South
20000086864,EMP_000033,Procurement Officer,Contract,2019-01-27,2021-01-16,False,Plateau,Jos South
20000086866,EMP_000143,Procurement Officer,Part-time,2016-06-14,2017-04-10,False,Nasarawa,Keffi
20000086867,EMP_000147,Teacher,Full-time,2017-08-09,2019-01-01,False,Imo,Owerri Municipal
20000086867,EMP_000135,Sales Executive,Part-time,2018-04-23,2019-03-19,False,Imo,Owerri Municipal
20000086869,EMP_000076,Logistics Coordinator,Full-time,2019-04-08,2021-08-25,False,Katsina,Katsina
20000086870,EMP_000128,Nurse,Full-time,2024-04-23,,True,Delta,Warri South
20000086871,EMP_000196,Procurement Officer,Full-time,2018-02-17,2018-10-15,False,Ekiti,Ado-Ekiti
20000086873,EMP_000177,Marketing Associate,Full-time,2018-10-20,2019-05-18,False,FCT,Gwagwalada
20000086873,EMP_000010,Customer Support,Full-time,2019-11-09,2021-10-29,False,FCT,Gwagwalada
20000086875,EMP_000045,Operations Associate,Contract,2024-06-22,2026-10-10,False,Taraba,Jalingo
20000086878,EMP_000123,Procurement Officer,Full-time,2018-05-08,,True,Kano,Nassarawa
20000086881,EMP_000034,Operations Associate,Part-time,2021-12-05,2023-10-26,False,FCT,Gwagwalada
20000086881,EMP_000059,Field Officer,Full-time,2022-12-06,2023-08-03,False,FCT,Gwagwalada
20000086881,EMP_000001,Data Analyst,Contract,2023-03-09,,True,FCT,Gwagwalada
20000086882,EMP_000043,Procurement Officer,Full-time,2016-04-16,2017-12-07,False,Imo,Owerri Municipal
20000086882,EMP_000119,Operations Associate,Full-time,2017-04-03,,True,Imo,Owerri Municipal
20000086883,EMP_000039,Project Manager,Part-time,2018-05-20,2020-05-09,False,Akwa Ibom,Uyo
20000086884,EMP_000065,Marketing Associate,Contract,2016-08-23,2018-01-15,False,Abia,Umuahia North
20000086885,EMP_000026,Field Officer,Contract,2016-06-01,2016-12-28,False,Akwa Ibom,Eket
20000086886,EMP_000124,Teacher,Full-time,2023-08-24,2024-07-19,False,Benue,Gboko
20000086887,EMP_000078,Marketing Associate,Full-time,2020-10-10,2022-02-02,False,Akwa Ibom,Uyo
20000086888,EMP_000085,Teacher,Full-time,2017-02-14,2019-08-03,False,Kaduna,Kafanchan
20000086888,EMP_000072,Procurement Officer,Full-time,2018-08-09,2020-10-27,False,Kaduna,Kafanchan
20000086890,EMP_000171,Marketing Associate,Full-time,2022-06-12,2023-05-08,False,Cross River,Ikom
20000086891,EMP_000119,Teacher,Part-time,2022-05-23,2023-11-14,False,Plateau,Jos South
20000086892,EMP_000161,Sales Executive,Full-time,2017-12-15,2018-11-10,False,Enugu,Enugu North
20000086894,EMP_000083,Teacher,Full-time,2021-08-05,2022-08-30,False,Gombe,Kaltungo
20000086896,EMP_000139,Project Manager,Contract,2023-07-22,,True,Gombe,Kaltungo
20000086897,EMP_000046,Marketing Associate,Full-time,2018-11-28,2020-09-18,False,Akwa Ibom,Eket
20000086897,EMP_000061,Procurement Officer,Full-time,2019-06-14,2021-06-03,False,Akwa Ibom,Eket
20000086901,EMP_000149,Data Analyst,Contract,2020-08-22,2021-08-17,False,Lagos,Ikeja
20000086902,EMP_000196,Data Analyst,Contract,2019-09-12,2021-03-05,False,Rivers,Obio-Akpor
20000086903,EMP_000120,Account Officer,Full-time,2021-09-17,2023-11-06,False,Kebbi,Birnin Kebbi
20000086905,EMP_000186,Logistics Coordinator,Full-time,2023-12-27,2026-03-16,False,Lagos,Surulere
20000086905,EMP_000179,Field Officer,Full-time,2024-02-24,2024-09-21,False,Lagos,Surulere
20000086905,EMP_000108,Data Analyst,Contract,2025-12-06,2028-02-24,False,Lagos,Surulere
20000086906,EMP_000199,Account Officer,Contract,2024-09-16,2026-06-08,False,Plateau,Jos North
20000086907,EMP_000153,Project Manager,Full-time,2017-03-07,2018-10-28,False,Delta,Warri South
20000086908,EMP_000090,Data Analyst,Full-time,2022-03-14,2022-11-09,False,Yobe,Potiskum
20000086908,EMP_000085,Operations Associate,Full-time,2023-06-15,,True,Yobe,Potiskum
20000086909,EMP_000152,Teacher,Contract,2019-01-05,2021-04-24,False,Abia,Umuahia North
20000086909,EMP_000045,Teacher,Full-time,2020-05-03,2021-06-27,False,Abia,Umuahia North
20000086910,EMP_000165,Data Analyst,Full-time,2020-07-03,2021-10-26,False,Kebbi,Argungu
20000086911,EMP_000080,Logistics Coordinator,Contract,2021-09-24,2023-11-13,False,Katsina,Daura
20000086911,EMP_000096,Software Engineer,Full-time,2022-07-26,,True,Katsina,Daura
20000086912,EMP_000167,Sales Executive,Full-time,2022-06-14,2024-03-05,False,Cross River,Ikom
20000086913,EMP_000089,Sales Executive,Contract,2020-10-11,,True,Nasarawa,Lafia
20000086916,EMP_000121,Project Manager,Full-time,2021-10-02,2022-05-30,False,FCT,Kuje
20000086918,EMP_000009,Sales Executive,Full-time,2016-07-15,2018-09-03,False,Rivers,Eleme
20000086919,EMP_000137,Nurse,Full-time,2024-03-04,2025-07-27,False,Kano,Fagge
20000086921,EMP_000109,Logistics Coordinator,Full-time,2024-06-26,2026-01-17,False,Taraba,Wukari
20000086922,EMP_000198,Nurse,Contract,2016-02-20,2017-03-16,False,Gombe,Kaltungo
20000086923,EMP_000168,Teacher,Contract,2020-02-14,,True,Abia,Umuahia North
20000086924,EMP_000089,Marketing Associate,Part-time,2022-06-25,2023-10-18,False,Zamfara,Kaura Namoda
20000086924,EMP_000141,Software Engineer,Contract,2023-04-07,,True,Zamfara,Kaura Namoda
20000086925,EMP_000113,Marketing Associate,Full-time,2020-05-15,2021-09-07,False,Katsina,Katsina
20000086926,EMP_000149,Sales Executive,Full-time,2017-06-06,2018-11-28,False,Kwara,Offa
20000086930,EMP_000061,Field Officer,Full-time,2023-07-15,2025-01-05,False,Benue,Gboko
20000086930,EMP_000019,Account Officer,Full-time,2024-02-25,,True,Benue,Gboko
20000086931,EMP_000035,Field Officer,Full-time,2018-02-15,,True,Adamawa,Mubi North
20000086934,EMP_000041,Marketing Associate,Full-time,2024-01-23,2026-05-12,False,Borno,Maiduguri
20000086935,EMP_000115,Data Analyst,Full-time,2021-07-18,2023-07-08,False,Benue,Gboko
20000086936,EMP_000176,Marketing Associate,Full-time,2023-06-27,2025-07-16,False,Abia,Aba South
20000086937,EMP_000002,Data Analyst,Contract,2020-09-02,,True,Ogun,Abeokuta South
