transaction_id,from_account,to_name,to_account,amount,currency,transaction_type,narration,status,transaction_date,session_id
T16370,95618218369,Prime Limited,70576783882,20599,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2024-04-08T00:00:00,6436903071454793
T16371,15144284743,McVine Limited,47325240367,13561,NGN,refund,REFUND,SUCCESS,2022-02-13T00:00:00,5460606029270247
T16372,57663841328,Kobo POS,64430006350,18595,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2023-11-03T00:00:00,4960731684081966
T16373,14178838267,Adebayo Peter Balogun,74253153722,12356,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2023-02-09T00:00:00,8827392227723733
T16374,80168912457,Kobo Limited,64223246993,54954,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2020-02-02T00:00:00,8611716713916050
T16375,96379669573,Zola POS,65043339563,83682,NGN,tax,TAX,SUCCESS,2020-05-08T00:00:00,3405957764363618
T16376,26081525708,Oluwatobi Okafor,62616219528,24526,NGN,gift,GIFT,SUCCESS,2020-07-12T00:00:00,9755836868260268
T16377,91535940882,McVine Limited,65266992450,2807,NGN,subscription,SUBSCRIPTION,SUCCESS,2021-09-02T00:00:00,3409345168604256
T16378,92403961932,Prime Limited,67632630482,57734,NGN,subscription,SUBSCRIPTION,SUCCESS,2023-02-19T00:00:00,8274335197005463
T16379,94958581751,Ngozi Danladi,90143401332,90647,NGN,salary,SALARY,SUCCESS,2024-06-07T00:00:00,6354582440499312
T16380,17287082075,Adebayo Okafor,01842627176,71773,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2023-06-10T00:00:00,6873136111870260
T16381,80768936395,McVine Limited,84629523996,80371,NGN,purchase,PURCHASE,SUCCESS,2021-05-24T00:00:00,5383220798143025
T16382,46410383844,McVine POS,02511749351,63114,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2023-10-23T00:00:00,4846342088578134
T16383,07055328414,Prime Limited,70576783882,70117,NGN,subscription,SUBSCRIPTION,SUCCESS,2023-09-17T00:00:00,2513247032554680
T16384,05613279642,Sadiq Peter Sadiq,37927015288,54040,NGN,subscription,SUBSCRIPTION,SUCCESS,2024-12-14T00:00:00,6477545874520411
T16385,90173425406,Prime Limited,61118302114,64393,NGN,subscription,SUBSCRIPTION,SUCCESS,2023-04-15T00:00:00,5976050603270784
T16386,12607535070,Prime Limited,67632630482,62547,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2021-08-05T00:00:00,3702753151998383
T16387,98620582128,Oluwatobi Marie Okafor,39857668194,62701,NGN,salary,SALARY,SUCCESS,2023-07-22T00:00:00,5955805221256488
T16388,97289321030,McVine POS,64673941740,79290,NGN,salary,SALARY,SUCCESS,2023-12-21T00:00:00,3687874499367141
T16389,33238291075,Chukwudi Adebayo,69951414290,97489,NGN,refund,REFUND,SUCCESS,2024-07-28T00:00:00,8190398687595471
T16390,37446300401,Sadiq Okoye,68931011323,2537169,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2023-03-17T00:00:00,0236757587490204
T16391,22740807044,Sadiq Bello,49320714521,80360,NGN,refund,REFUND,SUCCESS,2024-08-29T00:00:00,5541652137800519
T16392,74473915034,Zola POS,44453508349,51737,NGN,purchase,PURCHASE,SUCCESS,2020-12-31T00:00:00,4691156516315224
T16393,16187527239,Adebayo Adebayo,41581472848,89948,NGN,salary,SALARY,SUCCESS,2022-10-21T00:00:00,8656889648958662
T16394,54382844904,Yemi Balogun,32690535970,22114,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2023-12-09T00:00:00,0598362697809960
T16395,06071601170,McVine Limited,39888226182,41638,NGN,purchase,PURCHASE,SUCCESS,2024-09-22T00:00:00,8564568992773988
T16396,75745391478,Oluwatobi Lawal,72642385904,30260,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2021-02-25T00:00:00,8669118495780965
T16397,59290295263,Yemi Adebayo,58801788342,23322,NGN,tax,TAX,SUCCESS,2024-06-22T00:00:00,4609978680483935
T16398,36423617333,Zola POS,65043339563,34756,NGN,gift,GIFT,SUCCESS,2023-09-01T00:00:00,7566086719491447
T16399,20089228516,Prime Limited,58080644565,852569,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2024-11-04T00:00:00,5921275319385227
T16400,28386153274,Adebayo Okafor,45152278198,42864,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2022-04-14T00:00:00,7239372813174078
T16401,17735118764,Tunde Balogun,38491120603,37515,NGN,subscription,SUBSCRIPTION,SUCCESS,2023-12-06T00:00:00,6390484351524619
T16402,16415352899,Kobo POS,64430006350,68086,NGN,subscription,SUBSCRIPTION,SUCCESS,2021-12-06T00:00:00,1243846217291630
T16403,92766666552,Prime Limited,70576783882,28344,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2023-07-02T00:00:00,3144099227103332
T16404,35194724711,Adean POS,97924636869,50922,NGN,subscription,SUBSCRIPTION,SUCCESS,2022-03-06T00:00:00,0053501527815166
T16405,69975047134,Adean POS,37905524412,39414,NGN,refund,REFUND,SUCCESS,2021-05-14T00:00:00,3694817538842864
T16406,49841844344,Adean Limited,82878307132,59803,NGN,salary,SALARY,SUCCESS,2020-03-03T00:00:00,1792685773700591
T16407,32463384877,Adean Limited,95351595162,51787,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2022-01-13T00:00:00,4992313915564047
T16408,80168912457,McVine Limited,47325240367,58459,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2023-01-10T00:00:00,4369798748980681
T16409,07590538874,Zola POS,44453508349,45715,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2022-07-09T00:00:00,0310824616428494
T16410,90083653257,Blessing Okafor,94649033676,60478,NGN,gift,GIFT,SUCCESS,2024-11-26T00:00:00,4543588809078207
T16411,82065766265,Chukwudi Peter Balogun,77430861286,32953,NGN,tax,TAX,SUCCESS,2020-05-12T00:00:00,2997653044641171
T16412,40715576484,Prime Limited,61118302114,41435,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2021-08-30T00:00:00,3282603221579961
T16413,16264583250,Prime Limited,61118302114,91814,NGN,salary,SALARY,SUCCESS,2021-10-22T00:00:00,3685306513641443
T16414,53912537000,Blessing Olu Bello,51876653159,76576,NGN,tax,TAX,SUCCESS,2023-01-07T00:00:00,6840138299824059
T16415,66944514220,Chukwudi Peter Balogun,48910350298,16426,NGN,tax,TAX,SUCCESS,2023-10-08T00:00:00,2913679440532504
T16416,19646025362,Prime Limited,70576783882,72815,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2021-12-22T00:00:00,6208581702390931
T16417,50422491700,Blessing Sadiq,82933211051,60067,NGN,salary,SALARY,SUCCESS,2021-08-11T00:00:00,9639840921428381
T16418,79712224535,Tunde Adeyemi,58696968829,59488,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2024-02-07T00:00:00,2337925090513696
T16419,66453601055,Adebayo Ogun,22459400901,7138248,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2024-09-25T00:00:00,3791318779659727
T16420,30981671243,Kobo Limited,64223246993,84540,NGN,purchase,PURCHASE,SUCCESS,2022-08-25T00:00:00,1340095435625917
T16421,96386873993,Prime Limited,58080644565,6592,NGN,gift,GIFT,SUCCESS,2024-09-12T00:00:00,9985585738667604
T16422,66010363306,Hadiza Marie Ogun,05094366878,93357,NGN,subscription,SUBSCRIPTION,SUCCESS,2023-02-20T00:00:00,1572882649475457
T16423,42258597735,Adebayo Okafor,17149041847,79976,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2022-02-28T00:00:00,3369984329255065
T16424,67501830636,Funke Peter Danladi,75299557114,87534,NGN,gift,GIFT,SUCCESS,2024-08-22T00:00:00,5575059662741794
T16425,41267201967,Benson Adebayo,60880300581,32023,NGN,salary,SALARY,SUCCESS,2020-09-11T00:00:00,6405867490864112
T16426,58116539734,Adean Limited,25545459800,76000,NGN,tax,TAX,SUCCESS,2025-04-23T00:00:00,9377630955999580
T16427,19404520017,Chinedu Marie Ogun,75285948088,78894,NGN,tax,TAX,SUCCESS,2024-05-25T00:00:00,4802649957822771
T16428,05079480212,Zola POS,65043339563,75265,NGN,gift,GIFT,SUCCESS,2023-02-03T00:00:00,6275060069556720
T16429,65579181550,Adebayo Peter Lawal,41554062267,4050,NGN,refund,REFUND,SUCCESS,2023-11-21T00:00:00,7567528678995793
T16430,60736054455,Zola Limited,35686409564,1220099,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2022-11-10T00:00:00,2326308757014442
T16431,06872607684,Benson Peter Adeyemi,44336742495,45563,NGN,refund,REFUND,SUCCESS,2022-09-30T00:00:00,0385631642757939
T16432,44850961491,Zola POS,44453508349,52498,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2023-03-29T00:00:00,1216048909362127
T16433,01668784001,Chukwudi Peter Ahmed,44633987467,56486,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2020-07-31T00:00:00,7601791803480142
T16434,81426622487,Prime Limited,67632630482,6241,NGN,purchase,PURCHASE,SUCCESS,2021-08-17T00:00:00,5541296294946721
T16435,97653258879,Sadiq Okoye,95144352557,23329,NGN,tax,TAX,SUCCESS,2025-01-01T00:00:00,2754184198483070
T16436,41885340133,Zola POS,44453508349,30736,NGN,purchase,PURCHASE,SUCCESS,2025-07-03T00:00:00,8525694725240610
T16437,88408690925,Chukwudi Adeyemi,56559959846,86680,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2022-07-12T00:00:00,7667949029242533
T16438,30644677386,Blessing Ogun,44850961491,62827,NGN,gift,GIFT,SUCCESS,2021-01-17T00:00:00,1164467800255345
T16439,32835808427,Zola Limited,02814854157,95654,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2020-03-31T00:00:00,1993793110936269
T16440,20711401645,Benson Ahmed,57818603288,51924,NGN,gift,GIFT,SUCCESS,2021-08-14T00:00:00,9414826268173906
T16441,77679068230,Prime Limited,10704537008,94871,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2025-08-15T00:00:00,4252139107635849
T16442,93358137523,Sola Danladi,15198530306,12020,NGN,refund,REFUND,SUCCESS,2025-04-21T00:00:00,4027669093201237
T16443,45473722111,Funke Ogun,48483733296,7968621,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2022-08-03T00:00:00,5820289490234884
T16444,64194541367,Sadiq Olu Okafor,61099068575,61498,NGN,gift,GIFT,SUCCESS,2020-01-21T00:00:00,6435235823030719
T16445,52335160953,Adean Limited,36096287809,50221,NGN,tax,TAX,SUCCESS,2024-01-01T00:00:00,0423447832060423
T16446,06693128395,Oluwatobi Olu Lawal,52463870501,7433,NGN,purchase,PURCHASE,SUCCESS,2021-01-02T00:00:00,1858758888853989
T16447,62263879743,Oluwatobi Adebayo,15869079551,7233716,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2020-09-16T00:00:00,5224327866576459
T16448,52447228973,Prime Limited,70576783882,35224,NGN,tax,TAX,SUCCESS,2022-11-20T00:00:00,5540354604792596
T16449,09602579242,Funke Balogun,27948137074,50711,NGN,purchase,PURCHASE,SUCCESS,2021-09-12T00:00:00,1448796140814371
T16450,39465932599,Chinedu Marie Ogun,81252516359,83859,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2022-03-11T00:00:00,5798287151816897
T16451,35318041444,Funke Okoye,61848544109,34198,NGN,subscription,SUBSCRIPTION,SUCCESS,2021-11-29T00:00:00,1903513711683892
T16452,67485733168,Adebayo Olu Danladi,36641337697,1294643,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2023-12-02T00:00:00,7758365591368692
T16453,46156034688,McVine Limited,39888226182,66255,NGN,refund,REFUND,SUCCESS,2022-11-28T00:00:00,5132486395066793
T16454,43829694178,Ibrahim Peter Ahmed,97615424963,73627,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2023-05-27T00:00:00,6887599108467570
T16455,92662432683,Sadiq Marie Bello,77099759657,22969,NGN,tax,TAX,SUCCESS,2024-11-10T00:00:00,4202006194994251
T16456,45395714617,Funke Marie Ahmed,66522207198,9069057,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2024-08-09T00:00:00,1547202568080779
T16457,64282769979,Adean Limited,36096287809,7540,NGN,gift,GIFT,SUCCESS,2024-05-27T00:00:00,4590070616660877
T16458,35274531168,Chukwudi Ahmed,20055268166,44930,NGN,purchase,PURCHASE,SUCCESS,2024-07-31T00:00:00,8790893779216459
T16459,78282952287,Yemi Ahmed,31639834073,17606,NGN,purchase,PURCHASE,SUCCESS,2020-04-24T00:00:00,5867085022263435
T16460,08303423656,Oluwatobi Johnson,78785057456,41690,NGN,salary,SALARY,SUCCESS,2021-06-02T00:00:00,5847134816803072
T16461,02690397285,McVine Limited,65266992450,1133967,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2025-04-11T00:00:00,5483427131476058
T16462,66522207198,Chinedu Okoye,16415352899,72976,NGN,salary,SALARY,SUCCESS,2020-09-13T00:00:00,8420130360326941
T16463,86620357759,Adean POS,87442137541,89675,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2023-06-27T00:00:00,7128894957083528
T16464,33814943849,Funke Lawal,35194724711,26385,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2023-07-30T00:00:00,7353593164740079
T16465,53904974377,Kobo Limited,64223246993,44532,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2023-03-18T00:00:00,1702819598029627
T16466,61848544109,Adean Limited,25545459800,9003533,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2022-10-16T00:00:00,0443774364092376
T16467,75285948088,Sadiq James Okafor,44548244702,93771,NGN,tax,TAX,SUCCESS,2023-03-30T00:00:00,2990063777421663
T16468,11478009725,Kobo Limited,64223246993,25058,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2025-01-22T00:00:00,9001283637174306
T16469,06353949315,Prime Limited,61118302114,70048,NGN,purchase,PURCHASE,SUCCESS,2020-08-06T00:00:00,3272549411516562
T16470,39182337824,Yemi Ogun,84016336765,87459,NGN,salary,SALARY,SUCCESS,2021-12-17T00:00:00,8309534808311900
T16471,17295017507,Adebayo Olu Bello,77071324676,42646,NGN,subscription,SUBSCRIPTION,SUCCESS,2021-01-12T00:00:00,8478796314529035
T16472,13130419368,Prime Limited,61118302114,91784,NGN,gift,GIFT,SUCCESS,2021-11-12T00:00:00,6449456720023722
T16473,92401100821,McVine Limited,65266992450,71541,NGN,tax,TAX,SUCCESS,2024-03-05T00:00:00,1938779995207549
T16474,12718966266,McVine Limited,65266992450,39939,NGN,subscription,SUBSCRIPTION,SUCCESS,2020-06-12T00:00:00,9393716211385407
T16475,39857668194,Adebayo Danladi,81601473328,14823919,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2024-12-21T00:00:00,0934814682983217
T16476,98409754386,Adean Limited,25545459800,58930,NGN,gift,GIFT,SUCCESS,2020-09-07T00:00:00,0319728851119044
T16477,82930051710,Kobo POS,64430006350,99561,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2022-05-21T00:00:00,2334994106716667
T16478,82841384559,Zola Limited,02814854157,35417,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2021-04-27T00:00:00,2816394590997169
T16479,95386696654,McVine Limited,47325240367,24105,NGN,gift,GIFT,SUCCESS,2024-12-05T00:00:00,0988592662649101
T16480,81601473328,Zola Limited,95763529825,19125,NGN,gift,GIFT,SUCCESS,2025-06-02T00:00:00,9474049131858463
T16481,64527909351,McVine POS,64673941740,6364,NGN,refund,REFUND,SUCCESS,2021-03-25T00:00:00,7406042152285340
T16482,98812685188,Adean Limited,95351595162,98991,NGN,purchase,PURCHASE,SUCCESS,2021-06-18T00:00:00,8499799549235438
T16483,00233502356,Adean Limited,36096287809,7118440,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2021-11-04T00:00:00,7664486089672366
T16484,92403961932,Prime Limited,67632630482,34444,NGN,subscription,SUBSCRIPTION,SUCCESS,2024-04-01T00:00:00,3523093138096303
T16485,44148619879,Adean POS,37905524412,35552,NGN,refund,REFUND,SUCCESS,2024-10-25T00:00:00,9086977326318914
T16486,16877326104,Zola POS,65043339563,59630,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2022-10-04T00:00:00,9302426378932622
T16487,29941477278,Hadiza Adebayo,01842627176,15372,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2021-12-14T00:00:00,1268175448298765
T16488,03953164007,Prime Limited,58080644565,81019,NGN,subscription,SUBSCRIPTION,SUCCESS,2024-01-07T00:00:00,3289153392010305
T16489,32750948271,Benson Ogun,88241381236,26350,NGN,refund,REFUND,SUCCESS,2021-08-26T00:00:00,5768354794647352
T16490,68472035969,Sola Adebayo,61756265558,19291,NGN,subscription,SUBSCRIPTION,SUCCESS,2024-01-02T00:00:00,9227909774771850
T16491,84341800544,Adebayo Sadiq,95247491909,40936,NGN,gift,GIFT,SUCCESS,2020-10-18T00:00:00,6844678542909263
T16492,68595421859,Chinedu Peter Balogun,10737909814,75011,NGN,gift,GIFT,SUCCESS,2025-12-28T00:00:00,0102316790484962
T16493,17039595530,Chukwudi Adebayo,60420639839,4303,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2020-04-12T00:00:00,4005688047826480
T16494,00948675806,Ibrahim Danladi,82065766265,20209,NGN,subscription,SUBSCRIPTION,SUCCESS,2022-03-13T00:00:00,6163881226015911
T16495,86167524517,Adean Limited,82878307132,43024,NGN,tax,TAX,SUCCESS,2024-02-04T00:00:00,2430200545556028
T16496,83920614869,Adebayo Lawal,24856706699,2458883,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2021-10-15T00:00:00,3385066103056662
T16497,68840820621,Adean Limited,95351595162,22863,NGN,salary,SALARY,SUCCESS,2022-06-19T00:00:00,6559899156138304
T16498,75881983962,Chukwudi Ahmed,70079400457,13839,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2024-09-19T00:00:00,4913467145538705
T16499,32153241408,Funke Ahmed,40358933904,44684,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2021-02-28T00:00:00,0577076546509893
T16500,60736054455,Oluwatobi Bello,27955944877,51480,NGN,refund,REFUND,SUCCESS,2021-04-07T00:00:00,9878414360872676
T16501,54417332553,Kobo Limited,37098022980,12731254,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2024-07-12T00:00:00,9939291827423598
T16502,89134548759,Zola POS,44453508349,32883,NGN,refund,REFUND,SUCCESS,2022-03-20T00:00:00,3690967279680474
T16503,24488075673,Blessing Adeyemi,01973499235,45743,NGN,purchase,PURCHASE,SUCCESS,2023-03-21T00:00:00,7121077131611170
T16504,15304345658,McVine Limited,84629523996,44474,NGN,subscription,SUBSCRIPTION,SUCCESS,2020-03-08T00:00:00,3036734550758735
T16505,50764414893,Adean Limited,36096287809,4502,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2022-09-28T00:00:00,8314457952859645
T16506,34581119344,Prime Limited,70576783882,89065,NGN,gift,GIFT,SUCCESS,2023-09-15T00:00:00,7516327472731108
T16507,45986469777,Adebayo Lawal,42369771359,12521724,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2025-05-05T00:00:00,6572049411241629
T16508,03647723422,Prime Limited,10704537008,46374,NGN,subscription,SUBSCRIPTION,SUCCESS,2024-05-06T00:00:00,9207983636341132
T16509,10456189025,Chinedu Peter Johnson,19972248115,67495,NGN,tax,TAX,SUCCESS,2022-04-27T00:00:00,8870188141973936
T16510,35261831758,McVine Limited,42306272460,4478,NGN,refund,REFUND,SUCCESS,2020-07-06T00:00:00,5941789473622782
T16511,25957107588,McVine Limited,65266992450,26127,NGN,purchase,PURCHASE,SUCCESS,2022-11-22T00:00:00,8826614569247832
T16512,64095635242,Ibrahim Lawal,81757310916,87454,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2020-03-05T00:00:00,8570636127081618
T16513,24760272676,Prime Limited,67632630482,84430,NGN,refund,REFUND,SUCCESS,2023-04-11T00:00:00,4954312684955441
T16514,07731549976,Zola Limited,02814854157,97077,NGN,tax,TAX,SUCCESS,2024-05-07T00:00:00,4659189530387215
T16515,48457976098,Zola POS,44453508349,61191,NGN,gift,GIFT,SUCCESS,2023-07-10T00:00:00,1446755312917721
T16516,61848544109,Sola Peter Lawal,20762780948,20489,NGN,refund,REFUND,SUCCESS,2023-01-02T00:00:00,9452095057591988
T16517,04035304624,Ibrahim Olu Balogun,27347127833,42057,NGN,tax,TAX,SUCCESS,2025-06-12T00:00:00,3999591083370115
T16518,97292023555,Oluwatobi Sadiq,51876653159,8192205,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2022-01-29T00:00:00,6822486406177602
T16519,67679101165,Ibrahim Okoye,64272431673,93550,NGN,gift,GIFT,SUCCESS,2024-07-21T00:00:00,6405049282582320
T16520,31164933313,Zola Limited,35686409564,66631,NGN,refund,REFUND,SUCCESS,2024-01-26T00:00:00,9016946933612997
T16521,22938516025,Prime Limited,67632630482,32249,NGN,salary,SALARY,SUCCESS,2024-10-09T00:00:00,6514028913098056
T16522,21378516724,Hadiza Okoye,34588907042,22424,NGN,salary,SALARY,SUCCESS,2025-06-10T00:00:00,9883986201364168
T16523,95122698071,Sola Abdul Johnson,11670886341,94486,NGN,subscription,SUBSCRIPTION,SUCCESS,2024-04-17T00:00:00,0217731318526641
T16524,79074306918,Prime Limited,58080644565,19465,NGN,salary,SALARY,SUCCESS,2025-07-09T00:00:00,2825417058515444
T16525,03190111129,Zola Limited,02814854157,36036,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2020-07-10T00:00:00,5809095896143401
T16526,29029772144,Oluwatobi Olu Lawal,41051137079,80596,NGN,tax,TAX,SUCCESS,2024-01-09T00:00:00,7017793353122763
T16527,97653258879,Sadiq Balogun,24114380351,35054,NGN,salary,SALARY,SUCCESS,2025-07-18T00:00:00,4019825098894768
T16528,72664921093,Kobo POS,64430006350,48485,NGN,tax,TAX,SUCCESS,2024-04-20T00:00:00,4622368846929252
T16529,98193359215,Sola Balogun,51812327924,12721,NGN,tax,TAX,SUCCESS,2022-03-28T00:00:00,5269399323187429
T16530,55921870737,Prime Limited,58080644565,35268,NGN,refund,REFUND,SUCCESS,2021-11-01T00:00:00,8462874391487783
T16531,35644741572,Adean POS,97924636869,1152347,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2022-01-09T00:00:00,9334237496693367
T16532,81242689206,Yemi Bello,08943762799,4580,NGN,salary,SALARY,SUCCESS,2021-09-19T00:00:00,6423826698924378
T16533,99803083464,Oluwatobi Johnson,22468979046,55403,NGN,refund,REFUND,SUCCESS,2020-08-04T00:00:00,5613693399958510
T16534,37066013458,Adebayo Sadiq,22814649412,86229,NGN,purchase,PURCHASE,SUCCESS,2025-07-29T00:00:00,2573475166256800
T16535,02566920561,Sola Olu Lawal,78752122174,43391,NGN,refund,REFUND,SUCCESS,2023-11-16T00:00:00,1801483279209514
T16536,25576201867,Prime Limited,10704537008,30959,NGN,refund,REFUND,SUCCESS,2022-11-24T00:00:00,4049217253530487
T16537,26047616322,Prime Limited,10704537008,86209,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2022-01-11T00:00:00,3396656312815738
T16538,65939013024,Adean Limited,82878307132,81310,NGN,gift,GIFT,SUCCESS,2021-06-03T00:00:00,7272272770591554
T16539,33580292483,Zola Limited,02814854157,50585,NGN,gift,GIFT,SUCCESS,2020-09-15T00:00:00,0265858640804396
T16540,64527909351,Ibrahim Olu Balogun,51151997502,7179,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2023-06-21T00:00:00,9804946081523765
T16541,79712224535,Chinedu Ahmed,83231594699,87225,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2020-11-29T00:00:00,9859523262807190
T16542,08287680596,Zola POS,65043339563,38214,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2022-06-05T00:00:00,2696018249295913
T16543,68046683841,Kobo POS,64430006350,85574,NGN,salary,SALARY,SUCCESS,2022-01-11T00:00:00,5697228836988741
T16544,49646062240,Adean Limited,82878307132,79407,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2022-10-31T00:00:00,0261351635715012
T16545,45081178617,McVine POS,26049363106,14652,NGN,gift,GIFT,SUCCESS,2022-07-19T00:00:00,4895230543262267
T16546,21964721266,Ngozi Adeyemi,64095635242,25308,NGN,subscription,SUBSCRIPTION,SUCCESS,2023-09-06T00:00:00,4067615866035608
T16547,81601473328,Chukwudi Olu Lawal,92401100821,43533,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2022-04-11T00:00:00,3668126697915147
T16548,12873317464,McVine Limited,65266992450,52009,NGN,gift,GIFT,SUCCESS,2023-09-01T00:00:00,1401466135310548
T16549,81105780492,Ibrahim Sadiq,24114380351,73107,NGN,purchase,PURCHASE,SUCCESS,2021-11-10T00:00:00,2073990119630686
T16550,07001208944,Yemi Marie Lawal,65279294379,39819,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2025-05-25T00:00:00,5737263348439204
T16551,24835941076,McVine POS,02511749351,16201,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2022-01-29T00:00:00,1697779291421164
T16552,77652621114,Chukwudi Peter Okafor,63091299453,14906,NGN,tax,TAX,SUCCESS,2021-04-09T00:00:00,9842190751226357
T16553,73638420055,Adebayo Olu Bello,65662440865,84507,NGN,gift,GIFT,SUCCESS,2024-05-02T00:00:00,1504420183073207
T16554,53569776710,Chinedu Ahmed,22101995109,8659568,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2020-11-10T00:00:00,3335790021590038
T16555,23775325918,Sadiq Abdul Ogun,93300583737,86691,NGN,purchase,PURCHASE,SUCCESS,2025-08-18T00:00:00,8120694293518058
T16556,06505513022,McVine Limited,42306272460,27778,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2022-09-13T00:00:00,3238870892825634
T16557,42271617640,Zola Limited,95763529825,74354,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2024-07-25T00:00:00,0328939149787386
T16558,36576485735,Prime Limited,58080644565,98240,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2020-09-08T00:00:00,8049399312141153
T16559,75454825326,McVine Limited,39888226182,5251868,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2025-05-23T00:00:00,6438477534132230
T16560,75114759813,Adean POS,37905524412,30030,NGN,tax,TAX,SUCCESS,2022-10-01T00:00:00,7214459931998752
T16561,03341838190,Zola Limited,95763529825,86103,NGN,subscription,SUBSCRIPTION,SUCCESS,2022-10-31T00:00:00,9902976076105371
T16562,79371969868,McVine POS,02511749351,87162,NGN,salary,SALARY,SUCCESS,2024-09-13T00:00:00,7944897148060310
T16563,17893814357,Prime Limited,70576783882,84152,NGN,purchase,PURCHASE,SUCCESS,2025-12-05T00:00:00,5331342447850780
T16564,84998971194,Hadiza Marie Ogun,17966962368,11342172,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2025-07-15T00:00:00,5307790301759467
T16565,58028044499,McVine Limited,65266992450,50434,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2024-11-07T00:00:00,8981341723504304
T16566,14479646706,Zola Limited,35686409564,20170,NGN,salary,SALARY,SUCCESS,2020-12-24T00:00:00,3359757094939019
