account_id,bvn,bank_name,bank_code,account_number,account_type
A463_2,03001488112,Access Bank,044,91959273518,current
A463_3,03001488112,UBA,033,48460482169,current
A463_4,03001488112,Access Bank,044,14442492486,current
A463_5,03001488112,Zenith Bank,057,44489095691,current
A464_1,15717147772,Union Bank,032,43735708639,current
A464_2,15717147772,First Bank,011,61511172539,current
A464_3,15717147772,Polaris Bank,076,03050665507,current
A465_1,05748114670,GTBank,058,75419463008,savings
A465_2,05748114670,Union Bank,032,04847013165,savings
A465_3,05748114670,UBA,033,69261091949,current
A466_1,24669684574,GTBank,058,26002374076,current
A466_2,24669684574,UBA,033,08147624477,current
A466_3,24669684574,UBA,033,31639834073,savings
A466_4,24669684574,Zenith Bank,057,75635250097,current
A467_1,17642065227,First Bank,011,60736054455,current
A467_2,17642065227,First Bank,011,58035160671,current
A468_1,68078182394,Access Bank,044,84787107292,current
A468_2,68078182394,Zenith Bank,057,43259945247,savings
A468_3,68078182394,Zenith Bank,057,04445831814,current
A468_4,68078182394,Polaris Bank,076,65649593258,current
A469_1,92099199948,GTBank,058,23261885742,current
A469_2,92099199948,Polaris Bank,076,49035477289,current
A469_3,92099199948,UBA,033,04658910749,savings
A469_4,92099199948,First Bank,011,22468979046,current
A469_5,92099199948,UBA,033,28310810505,savings
A470_1,54703062655,UBA,033,65530167359,current
A470_2,54703062655,Access Bank,044,86396715165,current
A470_3,54703062655,Polaris Bank,076,40126816590,savings
A470_4,54703062655,First Bank,011,21089591484,current
A471_1,19771143020,Polaris Bank,076,62263879743,current
A471_2,19771143020,First Bank,011,19188470225,current
A471_3,19771143020,Zenith Bank,057,29726813949,current
A471_4,19771143020,Access Bank,044,77071324676,current
A472_1,89621458074,GTBank,058,09268747276,savings
A472_2,89621458074,Access Bank,044,91535940882,current
A472_3,89621458074,Zenith Bank,057,95589404652,savings
A472_4,89621458074,Union Bank,032,17295017507,savings
A472_5,89621458074,Access Bank,044,52463870501,savings
A473_1,22834164549,Polaris Bank,076,93359038261,savings
A473_2,22834164549,Union Bank,032,43388856961,current
A473_3,22834164549,UBA,033,19987657060,savings
A473_4,22834164549,Access Bank,044,67083221808,savings
A474_1,43622571917,Zenith Bank,057,29075942875,savings
A474_2,43622571917,Zenith Bank,057,17893814357,current
A475_1,94908693409,Zenith Bank,057,74266414504,current
A475_2,94908693409,Zenith Bank,057,81101062020,current
A475_3,94908693409,GTBank,058,51565675633,savings
A475_4,94908693409,Zenith Bank,057,15680161358,savings
A476_1,09248303989,UBA,033,15723817708,savings
A476_2,09248303989,Union Bank,032,27549084307,current
A476_3,09248303989,First Bank,011,37384287238,current
A477_1,95068773879,Union Bank,032,36458362792,current
A477_2,95068773879,GTBank,058,04738758065,savings
A477_3,95068773879,Access Bank,044,22207354266,savings
A477_4,95068773879,Union Bank,032,66237841835,savings
A477_5,95068773879,First Bank,011,65323827897,savings
A478_1,95174595435,Polaris Bank,076,44548244702,savings
A478_2,95174595435,First Bank,011,14138540250,savings
A478_3,95174595435,UBA,033,17204577780,current
A479_1,13988051703,Union Bank,032,37999940202,current
A479_2,13988051703,GTBank,058,63983440980,current
A479_3,13988051703,Access Bank,044,61412574210,current
A479_4,13988051703,Union Bank,032,78355689364,savings
A480_1,27606901187,Polaris Bank,076,40489363731,current
A480_2,27606901187,GTBank,058,26352897469,current
A480_3,27606901187,Zenith Bank,057,13591979986,current
A480_4,27606901187,Polaris Bank,076,23576313142,savings
A481_1,84954098044,UBA,033,70299550926,savings
A481_2,84954098044,Access Bank,044,33198564687,current
A481_3,84954098044,Access Bank,044,65560183694,savings
A481_4,84954098044,First Bank,011,35870594087,current
A482_1,07071913427,First Bank,011,37392775563,savings
A482_2,07071913427,UBA,033,29695874058,savings
A482_3,07071913427,Access Bank,044,31917750974,savings
A483_1,66405372986,Access Bank,044,70067075948,current
A483_2,66405372986,Zenith Bank,057,50674777920,savings
A483_3,66405372986,Polaris Bank,076,58522164758,savings
A483_4,66405372986,Union Bank,032,63876233143,current
A484_1,05119243881,Polaris Bank,076,90176939342,savings
A484_2,05119243881,GTBank,058,94727720511,current
A484_3,05119243881,UBA,033,34135465073,savings
A485_1,39491429153,Polaris Bank,076,84135122476,savings
A485_2,39491429153,Union Bank,032,06362824218,savings
A485_3,39491429153,Zenith Bank,057,66582237034,savings
A486_1,22157676195,Access Bank,044,13652612376,current
A486_2,22157676195,Zenith Bank,057,19945629556,savings
A486_3,22157676195,Access Bank,044,24949686032,savings
A486_4,22157676195,Access Bank,044,53569776710,current
A486_5,22157676195,Zenith Bank,057,49646062240,current
A487_1,85525368051,First Bank,011,26259266922,current
A487_2,85525368051,Access Bank,044,37446300401,savings
A487_3,85525368051,Zenith Bank,057,01842627176,current
A488_1,27192945506,UBA,033,53904974377,savings
A488_2,27192945506,Access Bank,044,65662440865,current
A489_1,04976391278,GTBank,058,24507871903,current
A489_2,04976391278,Polaris Bank,076,39547340575,current
A489_3,04976391278,GTBank,058,28364320131,savings
A489_4,04976391278,Union Bank,032,55562891928,current
A490_1,24391130240,Access Bank,044,50422491700,savings
A490_2,24391130240,Access Bank,044,13925669545,savings
A490_3,24391130240,Access Bank,044,69073362384,current
A490_4,24391130240,Union Bank,032,08530813815,savings
A491_1,98088805953,GTBank,058,73835675855,savings
A491_2,98088805953,Access Bank,044,57445661877,current
A492_1,09760928015,First Bank,011,80945314531,savings
A492_2,09760928015,First Bank,011,97776995894,current
A492_3,09760928015,Union Bank,032,61148001787,savings
A492_4,09760928015,GTBank,058,86620357759,savings
A493_1,41126656798,Polaris Bank,076,59330102454,current
A493_2,41126656798,Access Bank,044,79872788876,current
A494_1,92852432804,Access Bank,044,92352658502,current
A494_2,92852432804,First Bank,011,01606486918,current
A495_1,47688109945,UBA,033,09936431317,current
A495_2,47688109945,Access Bank,044,47352985674,savings
A495_3,47688109945,Polaris Bank,076,13144600399,savings
A495_4,47688109945,UBA,033,09329337803,current
A496_1,68419070372,Polaris Bank,076,43962117700,savings
A496_2,68419070372,Access Bank,044,95982189608,current
A497_1,52986684718,Access Bank,044,22656701006,current
A497_2,52986684718,Polaris Bank,076,13934774235,current
A498_1,97884735517,Access Bank,044,18967539235,savings
A498_2,97884735517,GTBank,058,54023497559,current
A498_3,97884735517,UBA,033,36506042687,current
A498_4,97884735517,GTBank,058,56177306428,savings
A499_1,29261809358,Access Bank,044,48632225468,current
A499_2,29261809358,Union Bank,032,00026235377,current
A499_3,29261809358,GTBank,058,67509507981,savings
A499_4,29261809358,UBA,033,42492195092,savings
A499_5,29261809358,UBA,033,12620804697,savings
A500_1,75348242389,Access Bank,044,19761598585,current
A500_2,75348242389,Zenith Bank,057,52447228973,current
A500_3,75348242389,GTBank,058,56046385902,current
A500_4,75348242389,Union Bank,032,23828515384,savings
A500_5,75348242389,Zenith Bank,057,12187464737,savings
