bvn,full_name
87974965576,Blessing Abdullahi
46097663025,James Balogun
01584884779,Samuel Balogun
11782384062,Chinedu Mohammed
52970778587,Blessing Bello
73732747461,Oluwatobi Okorie
64256736013,Blessing Bello
67382253055,Blessing Balogun
53992337716,Ibrahim Balogun
42496323363,Ibrahim Okafor
20816312590,Oluwatobi Okafor
15074328130,James Mohammed
78309626397,Ibrahim Okorie
96527829851,James Okafor
47997233757,Blessing Mohammed
04317802093,Ibrahim Okafor
11343775716,Blessing Adebayo
08604588861,Oluwatobi Okafor
85489681178,James Adebayo
97578868447,Oluwatobi Okorie
81077778342,Samuel Mohammed
66235150646,James Balogun
07275652272,Oluwatobi Abdullahi
06852865778,Chinedu Balogun
07126122815,James Abdullahi
38303224677,Chinedu Abdullahi
43441967833,Oluwatobi Adebayo
94417185464,Aisha Okafor
71064593400,James Okafor
45402740798,Chinedu Okorie
15821197482,James Balogun
53776314287,Blessing Okafor
09964654962,Sadiq Balogun
13734485638,Blessing Adebayo
36210365070,Blessing Mohammed
73583327448,Sadiq Bello
86181966799,James Bello
53449028409,Samuel Abdullahi
31449734161,Aisha Okafor
09672914286,Aisha Adebayo
52057728477,Sadiq Balogun
65108036821,Blessing Bello
33364858038,Ibrahim Okorie
86202106371,Sadiq Adebayo
07263225494,Blessing Okorie
79297637453,Sadiq Okafor
03308972909,Aisha Adebayo
67351041250,Blessing Abdullahi
11364195562,Ibrahim Okorie
62812263115,Ibrahim Mohammed
27021258400,Chinedu Okorie
30918218972,Oluwatobi Okafor
64254864775,Blessing Okorie
80012666179,Oluwatobi Adebayo
57158489334,Sadiq Adebayo
91599016642,Aisha Abdullahi
17001373242,Aisha Balogun
26447777603,Blessing Adebayo
81377468945,James Okafor
87205011140,Blessing Balogun
59030355320,Chinedu Balogun
31843527611,Sadiq Adebayo
10869923427,Aisha Abdullahi
25366574493,Oluwatobi Okafor
57901918213,Ibrahim Okorie
73011606922,James Mohammed
57810712591,James Balogun
61905217487,Samuel Mohammed
62805404067,Blessing Okorie
34773529015,Samuel Mohammed
50620673530,James Bello
34272258900,Oluwatobi Balogun
21781051794,Oluwatobi Bello
34118982734,Chinedu Abdullahi
78115981919,Chinedu Abdullahi
46436480579,Aisha Abdullahi
30333714715,Ibrahim Okafor
61688148316,Samuel Abdullahi
49953925116,Aisha Okafor
51722011556,Chinedu Okafor
21959545470,Chinedu Adebayo
37815067678,Blessing Adebayo
60521021784,Sadiq Okafor
59494353313,Samuel Mohammed
84695231362,Chinedu Abdullahi
30869596335,James Bello
65909300281,James Adebayo
74014436235,Samuel Bello
53617338224,Ibrahim Abdullahi
88515493769,James Balogun
97694489197,Sadiq Mohammed
18399104330,Aisha Okorie
37318711054,Aisha Okorie
09843932873,James Bello
52303512037,Ibrahim Abdullahi
31875163670,Aisha Bello
19660778500,Blessing Okorie
50314109833,Blessing Okorie
24311421195,Samuel Balogun
61722773228,James Okafor
33751410071,Oluwatobi Abdullahi
76431306107,Blessing Balogun
27272598296,Blessing Balogun
44525669458,Sadiq Mohammed
55757911815,Sadiq Okafor
88089842730,James Mohammed
45799380707,Chinedu Adebayo
25613684771,Blessing Abdullahi
18339570593,Sadiq Okorie
23607720591,Chinedu Okorie
03014301397,James Okorie
63845316995,James Okafor
91864275376,Chinedu Adebayo
92074512878,Samuel Balogun
72209000165,Chinedu Okorie
78896792772,Blessing Adebayo
09664087713,Blessing Bello
91641954392,Chinedu Adebayo
33283614817,Oluwatobi Bello
08547075201,Samuel Okafor
66345316321,Chinedu Bello
83149709153,Oluwatobi Bello
03289023170,James Mohammed
61372997704,James Okorie
86672994297,Sadiq Abdullahi
58591193509,Ibrahim Balogun
65416814406,Chinedu Mohammed
51461053276,Blessing Abdullahi
18617346131,Samuel Balogun
69104384624,Oluwatobi Okorie
69448529008,James Abdullahi
00510461244,Chinedu Bello
91606224007,Aisha Okorie
13989577402,Sadiq Okorie
10058424051,Blessing Balogun
62648200022,James Okafor
56891380807,Oluwatobi Okafor
69324855645,Samuel Bello
64237841630,James Abdullahi
80123076447,James Okorie
08784561355,James Okorie
01774737327,Oluwatobi Balogun
06988076103,Oluwatobi Okafor
87798857408,Samuel Adebayo
06240039701,Oluwatobi Adebayo
06551070910,Aisha Okafor
93085034611,Samuel Okafor
29428820341,Oluwatobi Adebayo
43058874974,Aisha Okafor
98287924122,Sadiq Bello
81642100007,Chinedu Okafor
44139126908,Chinedu Adebayo
33461079318,Ibrahim Okorie
45627214813,Aisha Abdullahi
45575178795,James Mohammed
20181362100,Sadiq Okafor
88620750644,Samuel Okafor
83227721789,Sadiq Adebayo
90720646139,Chinedu Mohammed
84728116817,Samuel Abdullahi
51086033157,Ibrahim Okafor
69760254604,Chinedu Okorie
84077267118,Ibrahim Bello
98611076633,James Okorie
81398494994,Chinedu Balogun
72763029858,Aisha Adebayo
27628265095,Aisha Mohammed
36551379767,Blessing Okorie
21774296555,Samuel Okafor
47715064074,Chinedu Abdullahi
50796093673,James Bello
52936921898,Ibrahim Okorie
75073864259,Ibrahim Abdullahi
91413583657,James Mohammed
38161277921,Blessing Adebayo
72559223973,Blessing Okorie
44499908433,Blessing Adebayo
22975961298,Sadiq Mohammed
25306300856,Samuel Abdullahi
04440618585,Blessing Balogun
24176459606,Blessing Okorie
29160897902,Aisha Abdullahi
66577333706,Chinedu Abdullahi
73260789996,Aisha Abdullahi
83070372399,Chinedu Mohammed
02979348946,Samuel Mohammed
22088980287,Sadiq Abdullahi
65812130719,Sadiq Bello
12032886284,James Abdullahi
07261177966,Ibrahim Okorie
82700036121,Oluwatobi Abdullahi
04911957713,Samuel Okafor
36358784772,Blessing Okafor
10982682121,Chinedu Abdullahi
34350414675,Oluwatobi Adebayo
03555068861,Chinedu Okafor
63459790514,Ibrahim Mohammed
11431998098,Ibrahim Bello
00843437974,Sadiq Abdullahi
94475765018,James Mohammed
35082021409,Samuel Mohammed
73082031306,Ibrahim Mohammed
80373328800,Aisha Balogun
22383069553,Chinedu Adebayo
48762137872,Sadiq Abdullahi
56827345869,Oluwatobi Okafor
80293205176,Oluwatobi Okafor
91644472442,James Balogun
92234890718,Chinedu Bello
88883264777,Sadiq Adebayo
63820276291,Ibrahim Bello
27120370034,Oluwatobi Mohammed
03285340512,Chinedu Mohammed
25619253610,Sadiq Adebayo
24933188611,Chinedu Mohammed
72631732744,Sadiq Okorie
51896591327,Ibrahim Bello
58153222915,Aisha Balogun
18316616907,James Okorie
87495192624,Aisha Adebayo
91902990405,Sadiq Okorie
55499287593,Aisha Adebayo
44592582237,Aisha Balogun
69855522096,Chinedu Balogun
56586804533,Samuel Okorie
97814277663,James Abdullahi
86390258061,Sadiq Okorie
82085951122,Samuel Mohammed
56454917775,James Okafor
94377509429,Ibrahim Balogun
26286760140,Samuel Bello
02602948250,Chinedu Abdullahi
80008530046,Oluwatobi Mohammed
77625288162,Chinedu Okorie
66655441300,Blessing Bello
22152701081,Blessing Bello
11642606251,Sadiq Mohammed
40364891785,Blessing Okafor
17029973692,Samuel Adebayo
12478765741,Sadiq Bello
08778320963,Samuel Bello
97408596726,Oluwatobi Okorie
22074130670,Chinedu Balogun
27094810259,Chinedu Bello
76701470397,James Mohammed
88814101506,Aisha Bello
57109974789,Blessing Abdullahi
25033858601,Ibrahim Okafor
95366001482,Samuel Bello
22918938912,James Okorie
43490833149,Blessing Abdullahi
69166941075,Ibrahim Balogun
66518448552,Oluwatobi Okorie
57358453019,Chinedu Balogun
43644208651,Samuel Adebayo
42114225941,Oluwatobi Mohammed
19244263801,Sadiq Okorie
32685348875,Blessing Mohammed
29654442056,Sadiq Okorie
08286054972,Oluwatobi Balogun
65608905104,Chinedu Bello
12123080196,Chinedu Balogun
09543828594,Chinedu Balogun
03954238221,Sadiq Balogun
05593645702,Chinedu Bello
60586032817,James Okafor
46552871043,Ibrahim Mohammed
96654638967,Aisha Balogun
74867156233,Ibrahim Adebayo
37131772718,Ibrahim Abdullahi
53495913669,Blessing Balogun
00198016507,Ibrahim Adebayo
80585465649,Oluwatobi Okafor
86425218810,Oluwatobi Abdullahi
00178897665,Chinedu Balogun
89756881109,Samuel Mohammed
26620632463,Ibrahim Okorie
65383818279,Blessing Abdullahi
96347427201,Chinedu Abdullahi
63039340737,Aisha Mohammed
71377325135,Blessing Okafor
26005349060,Oluwatobi Mohammed
16321740505,James Balogun
74821784383,Sadiq Bello
67547985162,Blessing Okafor
14795647079,Chinedu Okorie
66542531930,Blessing Okafor
89837275732,Blessing Balogun
43588184493,Aisha Balogun
57834409383,Blessing Balogun
09108454354,Chinedu Bello
17762697322,Oluwatobi Okafor
79089111622,Aisha Bello
44821278854,Chinedu Abdullahi
04182221306,James Balogun
74214367486,Blessing Okafor
12528760847,Oluwatobi Mohammed
40641216525,Sadiq Okafor
65843488303,Blessing Abdullahi
04769363930,Oluwatobi Okafor
08033459419,Chinedu Balogun
71736029925,Ibrahim Mohammed
70933420601,Oluwatobi Okorie
42599317084,Blessing Okorie
49961404841,Blessing Mohammed
00399514078,Samuel Mohammed
73713858257,Samuel Okorie
15027114845,Chinedu Adebayo
38801734938,Oluwatobi Bello
08422420269,Ibrahim Mohammed
04732951388,Sadiq Abdullahi
89490494068,Ibrahim Okafor
78275564679,James Abdullahi
72011831541,Oluwatobi Okorie
52865354188,Samuel Okorie
49357560582,James Bello
25872665569,Ibrahim Okafor
78549926452,Oluwatobi Abdullahi
79858350519,Chinedu Abdullahi
96260010577,Aisha Bello
44755998520,James Okafor
99832622726,Chinedu Abdullahi
52236151409,Sadiq Okafor
20778839677,Blessing Okafor
13246768069,Oluwatobi Abdullahi
29306822014,Ibrahim Mohammed
87228935225,Chinedu Okorie
16759032886,Aisha Balogun
36969952134,Sadiq Okafor
54308836414,Oluwatobi Okafor
61721500184,Oluwatobi Mohammed
53820238581,Samuel Okorie
21970495404,Chinedu Okorie
22864790562,James Bello
40970580222,Chinedu Bello
22924698398,Aisha Mohammed
88903240577,Oluwatobi Okorie
18381438474,James Okafor
15676683099,Oluwatobi Bello
94041503812,Blessing Okorie
57361181910,Ibrahim Bello
19370566195,James Okorie
14928761046,Ibrahim Okorie
99831713544,James Okafor
52182637757,Aisha Okafor
01686797227,Samuel Abdullahi
88983612569,Sadiq Abdullahi
07992276599,Aisha Okorie
61287305716,Ibrahim Bello
46013701555,Chinedu Mohammed
07590657814,Aisha Balogun
10213902415,Blessing Adebayo
29474830875,Samuel Adebayo
21322126008,Aisha Balogun
69222183071,Samuel Okafor
47238051086,Ibrahim Balogun
93007217986,Aisha Adebayo
06146428484,Chinedu Mohammed
06854887816,James Mohammed
37174551249,Samuel Balogun
37419427831,Samuel Bello
07745451141,Ibrahim Balogun
70199473187,Aisha Okorie
98219883775,Samuel Okafor
43541213002,Oluwatobi Okorie
08091120167,Chinedu Bello
69008228195,Ibrahim Bello
61489690815,Oluwatobi Bello
16335981282,Samuel Okafor
09195837314,Sadiq Mohammed
47739706254,Oluwatobi Okafor
18633366685,Blessing Adebayo
59886755701,Sadiq Okorie
77256724929,Oluwatobi Okafor
40099150282,Samuel Bello
44101154483,Aisha Bello
88479805292,Oluwatobi Okafor
95225387063,James Okafor
20821329137,Samuel Bello
51015110610,James Okafor
22142225140,Chinedu Okafor
71650105867,James Abdullahi
35916432119,Samuel Balogun
01284508177,Oluwatobi Okafor
09160739748,James Adebayo
75323398543,Sadiq Adebayo
88086277094,Aisha Mohammed
53042282448,Sadiq Balogun
31715052928,Blessing Okorie
95249214951,Ibrahim Okafor
27944446851,Sadiq Abdullahi
72160276641,James Okorie
99363761333,Chinedu Okafor
44011282828,Blessing Mohammed
59492677626,Samuel Okafor
06728654790,Blessing Adebayo
54278551334,Oluwatobi Balogun
89169760535,Aisha Okafor
97649399969,Sadiq Okafor
84283903346,Samuel Balogun
72780429235,Chinedu Mohammed
82562540254,Aisha Abdullahi
01259581071,Oluwatobi Okafor
99212029539,Blessing Balogun
29664369118,Samuel Balogun
62523788210,Oluwatobi Balogun
32673008782,Sadiq Abdullahi
32547001589,Chinedu Adebayo
67371778351,James Okafor
35769249574,Oluwatobi Mohammed
28959827809,Blessing Abdullahi
68274950551,Oluwatobi Abdullahi
71186314204,Oluwatobi Abdullahi
20669440174,Blessing Okafor
56308818651,Sadiq Bello
01235019962,Samuel Abdullahi
13909512528,Samuel Balogun
64407252882,Samuel Okorie
17686919845,Ibrahim Bello
04542777190,Chinedu Okorie
54426021071,Oluwatobi Balogun
16648369555,James Okafor
52209497533,Aisha Adebayo
09333241621,Aisha Adebayo
17661913241,Blessing Mohammed
57379338724,Oluwatobi Bello
51236458994,Blessing Okafor
97117152588,James Bello
93009559274,Oluwatobi Mohammed
39861641938,Oluwatobi Okafor
97980977498,Ibrahim Adebayo
74745069891,James Abdullahi
11861955940,Blessing Okafor
38287102972,Oluwatobi Okafor
39163808231,Chinedu Balogun
80676286112,Oluwatobi Okafor
99169807013,Blessing Adebayo
75433547053,Ibrahim Adebayo
69229952693,Oluwatobi Balogun
02315654477,Oluwatobi Adebayo
63604836821,Ibrahim Okorie
62341877516,Oluwatobi Adebayo
43371831906,James Okafor
73693555212,Blessing Mohammed
99174198280,Oluwatobi Adebayo
66630968256,Chinedu Okorie
35003734852,Chinedu Abdullahi
01256710398,Sadiq Adebayo
25932349920,Chinedu Okafor
63248578443,Oluwatobi Balogun
90709706323,Oluwatobi Adebayo
16325040993,James Mohammed
22612470772,Aisha Abdullahi
64987722283,Samuel Abdullahi
14756863421,Sadiq Mohammed
02474211538,Blessing Balogun
82349549356,Chinedu Okafor
96995776763,Ibrahim Okorie
19592647435,Oluwatobi Balogun
73987336366,Blessing Abdullahi
00062627012,Ibrahim Bello
73761277052,Sadiq Balogun
78007543007,Blessing Adebayo
36272431538,Chinedu Mohammed
12389436826,James Abdullahi
46126891558,Aisha Balogun
67942200457,Ibrahim Bello
44377491694,Sadiq Balogun
84195258811,Oluwatobi Adebayo
64684297600,Samuel Bello
34998923526,Samuel Adebayo
29240955191,James Balogun
15959423619,Oluwatobi Abdullahi
86081144878,James Mohammed
49145948668,Chinedu Mohammed
46298604429,Chinedu Okafor
32521795969,Aisha Mohammed
23332749412,Samuel Adebayo
43724649874,Sadiq Balogun
94215051807,Ibrahim Adebayo
89330587563,Samuel Adebayo
65346458157,James Abdullahi
23487335046,Samuel Mohammed
83507744581,Aisha Abdullahi
04343216552,Sadiq Bello
26785735029,James Abdullahi
02070601724,Blessing Bello
30227641650,Ibrahim Abdullahi
45980617632,Samuel Abdullahi
24731424598,Aisha Bello
15448448268,Ibrahim Okorie
78313164489,James Bello
57768467420,Blessing Abdullahi
89939409117,Samuel Bello
06004106649,Blessing Okorie
98185574388,Oluwatobi Mohammed
34396049007,Chinedu Adebayo
17560992525,James Okorie
65498663844,Samuel Okafor
22419586643,Oluwatobi Adebayo
12200033924,James Okorie
01885427796,Sadiq Bello
01211257878,Sadiq Balogun
02771607879,Chinedu Adebayo
87125943703,Samuel Okorie
39533480785,Chinedu Okorie
39253186012,Chinedu Okorie
00596769291,Blessing Okafor
20673616816,Ibrahim Bello
01216813318,Ibrahim Balogun
24513932808,Samuel Adebayo
16911383107,Blessing Bello
48094402593,Ibrahim Adebayo
30505696425,Chinedu Abdullahi
61185587288,James Adebayo
71381567235,Samuel Okorie
58059926530,Blessing Balogun
90812534694,Blessing Okafor
77812231258,Oluwatobi Abdullahi
53603087336,Aisha Balogun
93451747939,Chinedu Okafor
95852478391,Chinedu Balogun
44068456573,James Abdullahi
68988529104,Sadiq Abdullahi
99279453187,Aisha Balogun
18469645929,Chinedu Adebayo
43863847649,Oluwatobi Balogun
45198513827,Sadiq Abdullahi
13812581840,Chinedu Balogun
95325853338,Oluwatobi Okorie
35124720938,Aisha Okorie
66296001375,Ibrahim Okafor
31808906307,Ibrahim Okafor
61965263309,Chinedu Okorie
76736816717,Ibrahim Balogun
62087268440,Chinedu Balogun
50468896876,Sadiq Mohammed
33937468238,Aisha Okorie
53028835043,Aisha Balogun
01293416042,Samuel Balogun
53818544871,Aisha Abdullahi
32378006440,James Okafor
88138307852,James Abdullahi
33752183192,Samuel Balogun
05270800701,Samuel Balogun
88562577125,James Abdullahi
05103973409,James Balogun
82169460880,James Bello
56065369231,Chinedu Mohammed
55270937789,Oluwatobi Mohammed
46249710688,Samuel Mohammed
24805711854,Aisha Adebayo
01169016055,Ibrahim Abdullahi
15946283990,Ibrahim Bello
56596581650,Chinedu Abdullahi
44147675453,Chinedu Okafor
71280092077,Oluwatobi Abdullahi
37240868907,Samuel Adebayo
55483251422,Sadiq Abdullahi
00258096684,Ibrahim Bello
11196975304,Aisha Okorie
06449550797,Aisha Bello
19872426161,Blessing Abdullahi
38207805828,James Abdullahi
70520286872,Blessing Bello
79067975311,James Okorie
08527317516,James Adebayo
64715714993,Chinedu Bello
33570823226,Aisha Abdullahi
55103689916,Oluwatobi Okorie
95614038951,Blessing Okorie
82371665527,Ibrahim Bello
58734875413,Aisha Bello
16407516005,Chinedu Adebayo
16764591109,Sadiq Okorie
52986005417,Sadiq Bello
39090233807,Blessing Abdullahi
72631414493,Sadiq Abdullahi
97573885131,Chinedu Bello
16974319205,Chinedu Abdullahi
56380151667,Aisha Bello
10725706210,Ibrahim Abdullahi
41495009317,Samuel Okafor
97879122893,Chinedu Mohammed
83116041875,Blessing Balogun
01051302173,Oluwatobi Abdullahi
78559172974,James Bello
21042163404,Oluwatobi Adebayo
45238579186,Aisha Bello
24922454779,Chinedu Adebayo
98463665225,Blessing Bello
97169825073,Aisha Adebayo
30706559252,Samuel Adebayo
43029971699,Aisha Okorie
68538281752,Oluwatobi Okorie
12898630405,Chinedu Mohammed
74705216362,Chinedu Bello
05209488523,Aisha Bello
44225008643,Blessing Bello
39520032446,James Balogun
72596072822,Samuel Bello
57943558639,Blessing Adebayo
11841592496,Chinedu Adebayo
93106747868,James Balogun
81397773824,Samuel Okorie
21112454382,Sadiq Adebayo
20463068272,Sadiq Balogun
91887003619,Chinedu Mohammed
92500247142,Oluwatobi Balogun
46604194729,Chinedu Abdullahi
62245963782,James Adebayo
31931504934,Blessing Okorie
25029506586,Sadiq Adebayo
15242222035,Chinedu Balogun
86644606819,Aisha Mohammed
95462257396,Oluwatobi Adebayo
67525518181,Blessing Abdullahi
05953157145,Chinedu Abdullahi
09218927114,Chinedu Okafor
10797111367,Aisha Okafor
23050987231,Oluwatobi Okorie
85834245746,Aisha Okorie
69913434478,Ibrahim Abdullahi
31688100847,Sadiq Okafor
93999963748,Ibrahim Abdullahi
66343752299,Aisha Okafor
70458442185,Aisha Okafor
54964128750,Oluwatobi Abdullahi
53076863112,Blessing Balogun
79034438864,Blessing Adebayo
20442060315,Samuel Abdullahi
16353342716,Sadiq Okorie
20882793400,Sadiq Bello
92741198664,Ibrahim Okafor
49375534336,James Okorie
00563070680,Oluwatobi Bello
24822308153,Samuel Abdullahi
11025956826,Ibrahim Abdullahi
74637271548,Aisha Adebayo
08496660044,Blessing Balogun
03709968818,Blessing Okorie
24967818630,Aisha Okafor
30494800449,Ibrahim Bello
98756866233,Aisha Mohammed
46740042414,Oluwatobi Okafor
03085035394,Chinedu Abdullahi
00210892495,James Adebayo
29247242006,Chinedu Bello
36105126723,Sadiq Okafor
30660750547,James Okafor
91256840321,Oluwatobi Okorie
89571723366,Chinedu Bello
92088762688,Samuel Okorie
62295948894,Ibrahim Adebayo
57358792281,Samuel Abdullahi
68164626546,Blessing Mohammed
13274984753,Ibrahim Bello
84872551555,Samuel Bello
03441324642,James Mohammed
11151518732,Ibrahim Balogun
40561043317,Ibrahim Balogun
41537841663,Blessing Bello
70257936865,Oluwatobi Mohammed
97392495620,Samuel Adebayo
52273352948,Blessing Okorie
23911218051,Chinedu Bello
84111292530,Oluwatobi Mohammed
59247420240,Ibrahim Adebayo
76117405914,Aisha Bello
50191617131,Sadiq Mohammed
39993746076,Sadiq Balogun
45260381617,Oluwatobi Balogun
79611818810,Aisha Abdullahi
56829517169,Oluwatobi Bello
53724246494,Samuel Bello
96127445041,Aisha Okafor
33323187197,Ibrahim Okorie
92305080735,Aisha Bello
12710576638,Chinedu Balogun
31945962486,Aisha Balogun
93352654920,Ibrahim Adebayo
57867365467,Chinedu Balogun
79980744585,Chinedu Okafor
99333209517,James Bello
96659472000,Sadiq Balogun
20372310725,Sadiq Abdullahi
56988257522,Aisha Okafor
73459482518,Chinedu Balogun
02578842380,Oluwatobi Abdullahi
01114228612,Ibrahim Balogun
14788344591,Blessing Bello
89704739129,Blessing Okorie
03772286831,Samuel Okorie
83519762046,Sadiq Balogun
68756623205,Sadiq Balogun
33672595818,Sadiq Bello
25125755126,Aisha Okorie
20332430235,Ibrahim Okorie
98941221125,Oluwatobi Okorie
87715959680,Chinedu Adebayo
11656949243,Chinedu Bello
13392941865,Sadiq Balogun
04018815942,Chinedu Abdullahi
96905911690,Oluwatobi Abdullahi
77375290263,Sadiq Balogun
71290116844,Chinedu Abdullahi
57112664376,Oluwatobi Mohammed
72489010448,Aisha Okafor
37320194443,Ibrahim Abdullahi
53526571465,Sadiq Okorie
06665369397,James Okorie
83965408403,Chinedu Mohammed
58507098728,Ibrahim Okafor
32864520821,Oluwatobi Balogun
20321965595,Aisha Mohammed
81321180541,James Mohammed
19634050831,Oluwatobi Balogun
29297915981,Oluwatobi Mohammed
02057385069,Blessing Balogun
93503169462,James Balogun
69497702387,Chinedu Balogun
58670590290,Samuel Mohammed
81597449973,Oluwatobi Adebayo
32445075063,Blessing Adebayo
21154896047,Blessing Okafor
91555913905,Oluwatobi Bello
38268081743,Sadiq Okorie
47317072054,Ibrahim Okorie
38422150275,Samuel Okorie
21201208649,Aisha Balogun
32894615353,Sadiq Balogun
07188051233,James Abdullahi
19268762540,Sadiq Balogun
08473024860,Chinedu Balogun
94896738790,Chinedu Balogun
46835927773,Chinedu Adebayo
74380189014,Ibrahim Mohammed
73468381029,Aisha Okafor
77380612956,Aisha Okafor
86936242266,Samuel Okafor
93725953773,Chinedu Bello
95847863153,Blessing Abdullahi
54310065621,Oluwatobi Mohammed
19771437062,Blessing Balogun
14668441293,Aisha Okorie
91383056229,Samuel Balogun
28942924168,Oluwatobi Balogun
21597187857,Oluwatobi Abdullahi
97236694127,Oluwatobi Okafor
63700007560,Samuel Okorie
52804219408,Ibrahim Adebayo
54122214338,Sadiq Bello
58551822077,James Adebayo
53493686028,Aisha Okorie
24892758383,Ibrahim Abdullahi
89023586909,James Bello
90644048434,Aisha Adebayo
05555544382,Ibrahim Okorie
32417378403,Aisha Mohammed
45625995690,Chinedu Bello
29647429828,Chinedu Mohammed
64242808683,Ibrahim Abdullahi
36522353583,Aisha Balogun
54248888209,James Bello
38796558540,James Okafor
95990426106,Samuel Abdullahi
82025223785,James Okafor
27430321510,Sadiq Mohammed
33729362723,Oluwatobi Adebayo
46954709299,Samuel Abdullahi
55385994836,Ibrahim Bello
03076258193,Aisha Adebayo
66494019348,Ibrahim Abdullahi
11832745539,Chinedu Adebayo
30313992257,Blessing Okafor
73907897585,Samuel Okafor
05529979910,James Bello
49193105927,Aisha Okorie
98052857765,Blessing Balogun
77686751892,Aisha Adebayo
09174009302,Chinedu Abdullahi
08423471857,Ibrahim Okorie
60545417031,James Adebayo
88044235042,Sadiq Okorie
28805211639,Sadiq Balogun
00430878610,Aisha Okorie
28966418080,Samuel Okafor
37264792049,James Okorie
58129838146,Aisha Adebayo
28885488630,Oluwatobi Okafor
20395261896,Blessing Mohammed
14138536452,Blessing Abdullahi
63549451837,Ibrahim Mohammed
66032943947,Blessing Adebayo
94918045019,Aisha Abdullahi
87312654732,Oluwatobi Mohammed
56366610112,Ibrahim Adebayo
22557840714,Chinedu Balogun
00580057275,Ibrahim Adebayo
34832087208,Samuel Adebayo
41765679609,James Bello
73512129160,Samuel Balogun
63589532659,Chinedu Bello
35410845563,Samuel Okorie
47589610141,Oluwatobi Okorie
36267741413,James Mohammed
60023557329,Blessing Bello
11109474095,Blessing Okorie
03773989610,Blessing Bello
14643007221,Blessing Mohammed
73712849371,Sadiq Bello
39279507076,Samuel Okafor
96227885646,Sadiq Abdullahi
47651516063,James Okafor
28047340035,Aisha Okafor
45385224704,Chinedu Bello
42417942166,Chinedu Okafor
04380855915,Sadiq Balogun
92571059590,Chinedu Mohammed
79880782027,Chinedu Abdullahi
81193090688,Oluwatobi Okafor
42842771165,Oluwatobi Adebayo
80217228211,Samuel Adebayo
25191624849,James Abdullahi
87187014280,Ibrahim Mohammed
78045006894,Ibrahim Adebayo
39775898093,Oluwatobi Abdullahi
62885741377,Aisha Abdullahi
90528137294,Samuel Mohammed
23654540409,Aisha Adebayo
83786841993,Sadiq Okorie
20759072775,Blessing Adebayo
02181847784,James Bello
35552374032,Aisha Bello
31665160785,Aisha Mohammed
61097011309,Chinedu Adebayo
17098458930,James Okafor
96328627980,Sadiq Bello
78881751285,Sadiq Mohammed
52829232839,Chinedu Balogun
26703308780,Chinedu Adebayo
50904578692,Chinedu Okafor
13510961897,James Mohammed
29257911144,Samuel Mohammed
19346606379,James Abdullahi
55046807502,Blessing Bello
39605913973,Oluwatobi Abdullahi
55218255410,Ibrahim Balogun
84456947301,Samuel Balogun
72329625285,Ibrahim Okorie
46548236929,James Okafor
28257862621,Chinedu Mohammed
55146800339,James Balogun
35104171201,Ibrahim Okorie
32984353882,Blessing Abdullahi
36142156844,Chinedu Abdullahi
08610120950,Ibrahim Okafor
55805805349,Chinedu Okorie
44846975255,Ibrahim Okorie
56836875767,Samuel Bello
26214187628,Aisha Okafor
61404184609,Ibrahim Okafor
47072253075,Chinedu Mohammed
85220988195,Sadiq Okafor
96662713915,Aisha Bello
59568443138,Aisha Okorie
35160910777,Oluwatobi Adebayo
65280846557,Ibrahim Bello
30462790469,James Bello
84159553952,Blessing Abdullahi
17461387892,Oluwatobi Balogun
29413912554,Aisha Abdullahi
61060090960,James Abdullahi
50078479916,Ibrahim Okorie
23540295007,Sadiq Adebayo
20300748825,Chinedu Okorie
81619488012,Samuel Okafor
81745192875,Sadiq Balogun
27429968550,Ibrahim Adebayo
43160872972,Chinedu Mohammed
29360955930,Samuel Okafor
22516996154,Aisha Balogun
87471200709,Oluwatobi Okorie
61339345875,Blessing Mohammed
74516835173,Aisha Okorie
53038778579,Sadiq Balogun
16902166562,Sadiq Bello
10439990198,Sadiq Adebayo
49393871669,Samuel Bello
57920392481,Blessing Abdullahi
82387028193,Oluwatobi Balogun
16076084043,Sadiq Okafor
57228311207,Ibrahim Abdullahi
91218753413,Oluwatobi Adebayo
51010472639,Samuel Mohammed
79560516691,Samuel Mohammed
53784363100,James Bello
86309661947,Ibrahim Okorie
66480762458,Ibrahim Abdullahi
96052337202,Sadiq Okafor
20601004438,Sadiq Bello
84868463557,Blessing Bello
28673394388,Sadiq Balogun
80863158424,Chinedu Adebayo
72885784022,Aisha Adebayo
31357944388,Sadiq Balogun
80877061365,Oluwatobi Abdullahi
72642167756,Oluwatobi Balogun
49980574859,Chinedu Okorie
87236020882,Samuel Okafor
57313460278,Samuel Okafor
32320075715,Chinedu Bello
12326821239,Ibrahim Bello
58984774689,Oluwatobi Okafor
85981400219,Aisha Okorie
84338683582,Oluwatobi Okorie
63088633248,Blessing Balogun
27501779120,Blessing Okafor
98509211563,Chinedu Okafor
09597338966,Sadiq Adebayo
45823668821,Ibrahim Adebayo
36638471658,Aisha Bello
89492293129,Sadiq Balogun
70260602499,Blessing Adebayo
16259721189,Blessing Abdullahi
94147961399,Ibrahim Adebayo
44500845321,Sadiq Balogun
22278056970,Blessing Bello
97357013595,Oluwatobi Abdullahi
57474656934,Oluwatobi Bello
56320286200,Ibrahim Okorie
61368973636,Blessing Abdullahi
57722880122,Oluwatobi Okorie
92758564149,Samuel Abdullahi
26072046221,Sadiq Balogun
